"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_xgb","cvpreds","h2o_xgb_m"
"3909",20.6,48.7545,65.53333333,74.96666667,"4",26.4453315734863,26.5602931976318,26.6363334655762
"3910",19.1,47.64816667,67.03333333,74.36666667,"5",25.8001155853271,26.2034797668457,26.141321182251
"3911",24.4,55.2625,66.1,74.36666667,"6",29.4500770568848,29.4839172363281,29.451379776001
"3912",29.1,60.23816667,63.93333333,75.16666667,"7",30.7124767303467,30.2203197479248,30.3573989868164
"3913",22.3,49.19,57.66666667,78.2,"8",25.6971969604492,26.0225143432617,25.9558162689209
"3914",28.4,46.01983333,47.43333333,84.1,"9",26.6753406524658,26.7295970916748,26.8110065460205
"3915",26.5,48.89333334,39.33333333,89.26666667,"10",30.0449466705322,29.9293308258057,29.8415794372559
"3916",31.6,51.7585,31.76666667,94.23333333,"11",33.3045692443848,32.9757766723633,32.9922866821289
"3917",31,41.57816667,25.33333333,99.83333333,"12",28.1626853942871,28.0380096435547,28.0833854675293
"3918",30.9,39.2715,22.56666667,101.6333333,"13",27.279182434082,27.3794422149658,27.2007713317871
"3919",30.7,42.31283333,24.63333333,97.9,"14",28.8456363677979,28.9950504302979,28.9750518798828
"3920",25.4,40.18983333,23.93333333,99.96666667,"15",28.9135818481445,28.8084278106689,28.718879699707
"3921",29.8,36.3935,22.06666667,101.5333333,"16",27.0217876434326,27.0294437408447,27.0413837432861
"3922",33.9,39.60433334,28.53333333,93.76666667,"17",29.4010066986084,29.4270820617676,29.3912506103516
"3923",37.4,44.168,36.73333333,87.4,"18",31.6529388427734,31.5040454864502,31.576509475708
"3924",37.6,61.16516667,40.7,85.5,"19",42.372127532959,41.687255859375,41.5617027282715
"3925",39.9,51.96783334,44.06666667,83.56666667,"20",34.8502311706543,35.0147438049316,34.8153419494629
"3926",57,73.16716667,47,82.8,"21",45.4892692565918,45.1917724609375,45.0668334960938
"3927",53.3,88.32,50.76666667,81.13333333,"22",52.5360260009766,51.9938354492188,51.8775215148926
"3928",59.6,104.434,56.06666667,79.3,"23",59.8196182250977,57.8444061279297,59.3225326538086
"3929",55.9,107.0066667,57.33333333,78.73333333,"0",60.581901550293,60.0661163330078,59.8686485290527
"3930",50.7,108.6448334,58.46666667,78,"1",60.6645698547363,60.5207023620605,60.2023887634277
"3931",56.7,119.3466667,60.43333333,77.1,"2",66.3623046875,65.6152954101562,65.6006851196289
"3932",63.5,129.8125,62.03333333,76.23333333,"3",71.2888641357422,71.2096328735352,70.801383972168
"3933",62,130.1195,62.96666667,76,"4",71.5327987670898,71.4011611938477,70.9539947509766
"3934",61.5,131.0965,64.7,75.2,"5",72.0211563110352,71.69140625,71.5708694458008
"3935",69.4,163.4503334,66.03333333,74.96666667,"6",89.2054672241211,88.509391784668,88.162223815918
"3936",67.8,165.7153333,64.9,75.93333333,"7",88.9194488525391,87.9486999511719,87.5397872924805
"3937",52.8,109.0876667,59.53333333,78.63333333,"8",58.6808891296387,58.2821311950684,58.3495979309082
"3938",37.4,77.23966667,52.3,82.46666667,"9",43.6187210083008,42.6087188720703,43.4218978881836
"3939",36.5,74.613,45.63333333,86.26666667,"10",43.8450889587402,43.3638916015625,43.3527297973633
"3940",40.7,66.51966667,36.23333333,91.8,"11",41.163948059082,40.6522216796875,40.6801490783691
"3941",36.7,57.81366667,27.6,96.76666667,"12",36.9400978088379,36.7500076293945,36.6881065368652
"3942",40.3,49.26216667,24.23333333,96.93333333,"13",32.6051254272461,32.321891784668,32.4169998168945
"3943",29.4,46.05933334,22.93333333,98.83333333,"14",31.0254325866699,31.3724994659424,31.1296482086182
"3944",28,40.528,21.6,98.9,"15",29.2020168304443,28.9010162353516,29.0176601409912
"3945",28.9,43.33633333,22.53333333,95.4,"16",30.6979751586914,30.6099605560303,30.6437454223633
"3946",39.4,43.86783334,24.8,92.5,"17",31.9274559020996,31.7446575164795,31.8985595703125
"3947",69.2,77.1725,32,87.53333333,"18",50.1332359313965,49.8214912414551,49.766975402832
"3948",86.7,152.1096667,37.46666667,84.6,"19",92.743049621582,91.555534362793,91.073112487793
"3949",122.8,170.3221667,39.4,83.9,"20",100.459533691406,99.2140121459961,99.3098449707031
"3950",116.6,160.2205,42.7,82.76666667,"21",93.7873382568359,92.6110763549805,92.5500717163086
"3951",97.4,136.1381667,43.33333333,81.7,"22",79.3498229980469,78.2302322387695,78.2751541137695
"3952",52.2,101.6928333,54.1,79.6,"23",58.4176445007324,58.3098564147949,57.9592781066895
"3953",40.9,87.93016667,59.56666667,78.33333333,"0",49.9202346801758,49.6164245605469,49.3773765563965
"3954",51.1,98.49666665,60.7,78.23333333,"1",54.9466094970703,54.6632766723633,54.5689544677734
"3955",53.4,117.9433334,62.23333333,77.76666667,"2",65.5055770874023,64.8995132446289,64.7469253540039
"3956",69.2,154.1273334,63.7,76.9,"3",84.640251159668,84.4169616699219,83.9080581665039
"3957",65.7,155.5165,64.33333333,76.43333333,"4",85.4927368164062,85.2219924926758,84.6604461669922
"3958",67.6,152.4161667,64.86666667,76.56666667,"5",83.8140182495117,83.5953216552734,83.1575698852539
"3959",67.5,140.4268334,64.5,76.73333333,"6",76.6125793457031,76.0934600830078,75.8022918701172
"3960",57.2,118.9303334,63.16666667,77.06666667,"7",63.2030029296875,62.5855941772461,62.2867240905762
"3961",50.8,94.05632759,56.75862069,79.89655172,"8",50.5565757751465,49.4484100341797,50.3883171081543
"3962",46.2,85.03605376,51.80645161,82.12903226,"9",47.9428062438965,47.783016204834,47.673454284668
"3963",48.1,84.4775,40.9,89.5,"10",49.6149940490723,49.0685501098633,49.058349609375
"3964",48,84.48616667,32.23333333,95,"11",51.3676567077637,50.9614791870117,50.7367782592773
"3965",43.5,69.44983333,26.93333333,97.73333333,"12",43.4218597412109,43.1677474975586,43.0621337890625
"3966",41.1,57.87916667,23.56666667,98.13333333,"13",37.4248123168945,37.0724334716797,37.1582641601562
"3967",41.3,53.62816667,20.43333333,99.26666667,"14",35.3478012084961,34.8881797790527,35.3944664001465
"3968",34.9,49.05116667,18.3,101.2,"15",34.1344604492188,33.7912864685059,33.8894119262695
"3969",35.1,48.99866667,19.9,99.86666667,"16",34.0619010925293,34.1524543762207,33.9719161987305
"3970",40.6,57.54883334,24.4,93.9,"17",39.5334320068359,39.4956703186035,39.3756828308105
"3971",51,70.67966667,32.53333333,87.9,"18",46.5274429321289,46.4328193664551,46.220890045166
"3972",59.8,100.287,37.1,85.26666667,"19",64.1617584228516,63.4226188659668,62.9952201843262
"3973",53.2,84.39783333,42.16666667,84.1,"20",52.8704528808594,52.5421524047852,52.5341911315918
"3974",38,70.663,55.63333333,81.4,"21",43.6146697998047,43.2736892700195,43.1626777648926
"3975",33.8,70.6575,59.6,79.93333333,"22",42.284969329834,42.069206237793,41.7422790527344
"3976",29.3,63.27316667,61.76666667,79.03333333,"23",36.7810134887695,36.752311706543,36.6465682983398
"3977",26.5,58.96583333,61.33333333,79,"0",33.8467330932617,33.527271270752,33.5733413696289
"3978",17.2,40.41666667,61.8,78.36666667,"1",22.8202209472656,23.054292678833,22.9971084594727
"3979",14.3,36.19483334,61.86666667,77.53333333,"2",20.3804721832275,20.7167415618896,20.41379737854
"3980",18.5,36.11183334,61.7,77,"3",19.5838642120361,20.0439624786377,20.0042953491211
"3981",14.2,35.70166667,61.53333333,77,"4",19.495662689209,19.7952861785889,19.8385639190674
"3982",17.1,35.5775,60.26666667,76.8,"5",19.5493469238281,20.2539539337158,20.0501594543457
"3983",17.6,38.123,61.8,76,"6",20.2512378692627,20.4644985198975,20.4455146789551
"3984",18.9,44.73916667,61.23333333,76.3,"7",22.3231296539307,22.126537322998,22.1350631713867
"3985",20.3,45.85966667,57.53333333,78.4,"8",23.8697128295898,24.3762359619141,24.1614551544189
"3986",22.3,51.0435,56.83333333,79.66666667,"9",28.8509006500244,28.9189186096191,28.8776569366455
"3987",23.1,45.69816667,53.2,81.43333333,"10",27.3699607849121,27.2275562286377,27.107593536377
"3988",26.4,37.219,41,88.36666667,"11",24.6557331085205,24.1493949890137,24.4236831665039
"3989",19,33.8695,43.1,85.8,"12",22.6529483795166,22.7459373474121,22.5304489135742
"3990",18.9,33.10116667,42.9,86.06666667,"13",22.4485111236572,22.2096366882324,22.2953491210938
"3991",17.4,27.1272537,44,85,"14",19.1462631225586,19.3821048736572,19.2956428527832
"3992",19.1,30.42339655,40.06896552,86.51724138,"15",22.3674182891846,22.2764472961426,22.1597557067871
"3993",19.3,27.88466667,37.7,88.36666667,"16",21.2030086517334,21.1784782409668,21.2007503509521
"3994",19.6,35.16333334,40.73333333,85.66666667,"17",26.1214504241943,26.0577697753906,26.0747680664062
"3995",21.8,38.0085,48,82.3,"18",27.5391941070557,27.397310256958,27.450065612793
"3996",30.1,54.15933333,51.56666667,81,"19",37.8254127502441,37.1987380981445,37.0132904052734
"3997",29.3,42.89133333,54.7,79.2,"20",29.1754951477051,29.1908950805664,29.1604347229004
"3998",20.1,38.42866667,57.5,77.4,"21",25.6293621063232,25.4328022003174,25.4748649597168
"3999",19.9,47.50633334,60.73333333,76,"22",29.355827331543,28.834135055542,29.0273990631104
"4000",19.9,48.903,62.48333334,75.16666667,"23",28.7242622375488,28.8521461486816,28.7218284606934
"4001",19.5,47.63666667,63.6,75,"0",27.3833980560303,27.1849231719971,27.2030582427979
"4002",18.4,44.56891667,63.2,75.31666667,"1",24.9722366333008,25.1699466705322,25.0984973907471
"4003",17.2,39.82975,62.7,75.36666667,"2",22.2962169647217,22.3059978485107,22.2879428863525
"4004",17.6,38.34391667,62,75.55,"3",20.7690010070801,21.1220397949219,21.1651058197021
"4005",14.6,35.06066667,62.23333333,74.56666667,"4",19.0517044067383,19.3771533966064,19.3949737548828
"4006",15.8,34.94966667,62.5,73.98333334,"5",19.0223960876465,19.5161037445068,19.5138111114502
"4007",15.4,40.95846265,62.34712644,73.7816092,"6",21.739725112915,21.7654609680176,21.9018478393555
"4008",25.9,48.47072043,62.5844086,74.29408602,"7",24.2680244445801,23.9026718139648,24.0343589782715
"4009",22.3,49.64733334,57.91666667,77.11666667,"8",25.9129505157471,26.035062789917,26.1649341583252
"4010",16.7,36.47191667,50.11666667,80.78333334,"9",21.1880550384521,21.4957294464111,21.3974437713623
"4011",12.2,19.81141667,41.06666667,85.51666667,"10",13.8128614425659,14.3074607849121,13.8775053024292
"4012",7,18.23908333,35.15,90.01666667,"11",14.5238924026489,14.580171585083,14.5121011734009
"4013",9.9,13.2775,30.58333334,93.16666667,"12",12.1109342575073,12.1915225982666,12.2687177658081
"4014",9.5,15.83075,30.6,94.75,"13",13.7574691772461,13.9794893264771,13.8519973754883
"4015",9.2,15.35734483,28.22643679,96.14597701,"14",13.7314109802246,13.9482975006104,14.0981674194336
"4016",17.7,20.52874463,28.5,94.3344086,"15",17.6912994384766,17.7661571502686,17.6550369262695
"4017",14.8,20.16258334,31.9,89.55,"16",17.2747325897217,17.3289527893066,17.3833503723145
"4018",24.7,25.15983333,33.51666667,88.23333334,"17",21.0390663146973,21.1558647155762,21.1348571777344
"4019",23.3,31.28933333,37.73333334,84,"18",24.4146919250488,24.3771953582764,24.4544296264648
"4020",37.9,56.6715,41.88333334,81.96666667,"19",39.7512054443359,39.0440521240234,38.9747200012207
"4021",35.1,58.9175,45.86666667,80.25,"20",38.5197677612305,38.6896858215332,38.4046058654785
"4022",32.4,58.001,53.01666667,78.21666667,"21",36.6941223144531,35.8586654663086,36.378475189209
"4023",21.6,48.72566667,58.35,76.38333334,"22",30.1648292541504,29.7142467498779,29.8394565582275
"4024",25.9,50.02825,60.88333333,75.46666667,"23",29.4376335144043,29.17600440979,29.4343109130859
"4025",22.2,48.61766667,62.11666667,75.05,"0",28.0054740905762,28.0746879577637,27.8247718811035
"4026",23.1,47.80558334,61.18333334,75.25,"1",26.8658390045166,27.0433807373047,26.9731292724609
"4027",25.7,51.18475,60.88333334,74.95,"2",28.6543197631836,28.5379905700684,28.5471878051758
"4028",29.8,58.385,62.26666667,74.01666667,"3",31.7878379821777,31.9688720703125,31.9876956939697
"4029",32,70.1505,62.75,73.13333334,"4",38.3689155578613,38.5601081848145,38.3690567016602
"4030",37.6,73.5755,63.98333334,72.73333334,"5",40.2443809509277,40.3508415222168,40.3527069091797
"4031",37.9,73.56666667,63.81666667,72.2,"6",39.6324844360352,39.4862823486328,39.4695320129395
"4032",36.1,76.168,62.51666667,72.75,"7",39.5320892333984,39.3701400756836,39.0302352905273
"4033",37.2,72.91424138,57.63908046,75.57758621,"8",38.7419891357422,38.7030258178711,38.7698822021484
"4034",35.3,67.1161828,46.87204301,81.82956989,"9",38.3052101135254,37.7622833251953,38.2390365600586
"4035",31.1,54.85197414,35.59655173,89.29712644,"10",33.5356254577637,32.9923057556152,33.2975845336914
"4036",24.2,32.943,26.11666667,96.15,"11",23.2585868835449,23.1060752868652,23.1639213562012
"4037",21.6,29.8932285,20.43172043,100.9032258,"12",21.9957218170166,22.1987190246582,22.060022354126
"4038",21,31.61226724,18.13448276,102.9068966,"13",23.3144245147705,23.2661476135254,23.3379669189453
"4039",20.3,33.81775,16.61666667,104.1166667,"14",24.717809677124,24.8312511444092,24.9823379516602
"4040",28.5,36.58221506,16.56344086,104.4263441,"15",27.4119548797607,27.1532802581787,27.3000659942627
"4041",31.4,38.9905,18.35,101.5666667,"16",28.6552333831787,28.6373062133789,28.6725177764893
"4042",33,43.60183621,22.87816092,94.41206897,"17",31.9246501922607,31.8577938079834,31.9113082885742
"4043",66.8,72.38766667,30.1,87.96666667,"18",47.6021118164062,47.3204574584961,47.2939949035645
"4044",38.5,56.47555377,36.15860215,84.02903226,"19",39.9936599731445,39.4150581359863,39.255428314209
"4045",36.2,55.89375862,39.79712644,81.8862069,"20",37.2100028991699,37.2473793029785,37.1622619628906
"4046",31.9,51.38833333,43.56666667,79.88333334,"21",33.584041595459,33.468433380127,33.3912086486816
"4047",31.4,53.65984678,47.13494624,78.15860215,"22",33.5273742675781,33.0672416687012,33.22412109375
"4048",35.3,59.71241379,50.89022989,76.69942529,"23",35.3459510803223,35.3585929870605,35.3110313415527
"4049",32.7,68.37966667,57.06666667,74.93333334,"0",39.1850929260254,39.1378021240234,38.844295501709
"4050",34.8,74.8335,61.4,73.85,"1",41.7482032775879,41.4523010253906,41.5921287536621
"4051",37.6,77.384,61.25,73.83333333,"2",43.0772171020508,42.7928848266602,42.7139854431152
"4052",33.6,69.24652957,59.84946237,73.78333334,"3",37.9095268249512,38.0810585021973,38.0190925598145
"4053",35.6,70.4378477,59.88333334,73.32816092,"4",38.6850700378418,38.6261672973633,38.7001113891602
"4054",34.3,61.55983333,58.58333334,73.51666667,"5",33.9152565002441,34.2024459838867,34.1732444763184
"4055",41.5,69.59791667,59.4,72.66666667,"6",37.6872634887695,37.5593948364258,37.5900001525879
"4056",42.4,84.48536559,57.66505376,73.40591398,"7",44.398323059082,43.7248039245605,43.8462333679199
"4057",36.6,66.57662069,48.99827586,76.35977012,"8",35.7214088439941,35.8191223144531,35.8639450073242
"4058",38.2,60.58925,39.58333333,83.73333334,"9",35.1320343017578,35.273323059082,35.1747627258301
"4059",36.7,55.20811494,31.65172414,90.63275862,"10",33.9720611572266,33.8649063110352,33.7555809020996
"4060",32.4,53.2620914,26.58548387,95.77096774,"11",34.445068359375,34.1168556213379,34.1509590148926
"4061",31.2,44.47345402,22.53448276,99.84482759,"12",29.9112911224365,29.9190673828125,29.8211631774902
"4062",36.6,46.45602151,20.18655914,102.2,"13",31.385814666748,31.1767234802246,31.2529182434082
"4063",27.7,39.6435,17.65,105.25,"14",27.9038982391357,28.1788330078125,28.1065254211426
"4064",27.8,36.15858333,17.58333333,104.1666667,"15",27.1178932189941,26.9958801269531,27.0036888122559
"4065",30.6,36.46325,19.38333334,101.4,"16",27.2008895874023,27.251485824585,27.2361602783203
"4066",31.7,34.9555,23.15,95.76666667,"17",27.1650810241699,27.0388813018799,27.2344722747803
"4067",39.4,53.85308333,28.63333334,88.8,"18",37.4641647338867,37.2834701538086,37.3446426391602
"4068",55.7,81.21458334,35.81666667,85.25,"19",53.6986618041992,52.8256645202637,52.7242546081543
"4069",64.1,89.42975,38.75,83.56666667,"20",55.8201141357422,54.6545143127441,55.4558143615723
"4070",36.9,59.51841667,40.45,81.18333334,"21",38.2680206298828,38.0996704101562,38.016544342041
"4071",41.6,63.3995,44.48333334,79,"22",39.0653495788574,38.7634239196777,38.684757232666
"4072",39.4,60.02872223,45.83333333,78.35555556,"23",35.8267707824707,35.5982055664062,35.8208122253418
"4073",37.9,64.72766667,48.24444444,77.44444445,"0",37.6945037841797,37.3433074951172,37.4446067810059
"4074",33.6,63.8045,50.55555555,76.47777778,"1",36.2948417663574,36.4013786315918,36.3134078979492
"4075",38.5,81.50777778,52.32222222,76.04444445,"2",45.87939453125,45.5280456542969,45.5323905944824
"4076",34.7,65.44411111,54.35555555,75.13333333,"3",36.1328430175781,36.3736152648926,36.3136405944824
"4077",37.7,71.73855556,55.81111111,74.43333334,"4",39.644905090332,39.8455429077148,39.6730117797852
"4078",48.2,93.33727778,58.68888889,73.48888889,"5",51.4557952880859,50.1997528076172,51.4060745239258
"4079",52.8,112.9592778,60.71111111,72.71111111,"6",61.561279296875,61.0893135070801,61.0370445251465
"4080",65.7,138.9501111,58.86666667,73.64444445,"7",74.4134292602539,73.7474517822266,73.3278732299805
"4081",66.6,114.1885556,51.52222222,75.85555556,"8",61.8657913208008,61.7690277099609,61.5325088500977
"4082",54.3,81.49633333,41.74444444,81.5,"9",46.5126419067383,46.4016609191895,46.3387107849121
"4083",37.7,58.7665,33.05555556,88.74444445,"10",35.8210563659668,35.6099586486816,35.5604019165039
"4084",25.8,33.27333333,23.45555555,95.27777778,"11",23.5644245147705,23.3518619537354,23.482307434082
"4085",56,94.14922222,52.18888889,77.64444445,"8",50.8035354614258,50.7762413024902,50.6609344482422
"4086",55.1,91.31411111,44.33333333,82.43333333,"9",51.815544128418,51.4709320068359,51.5314903259277
"4087",51.5,77.94472222,35.32222222,88.82222222,"10",46.2913284301758,46.0222053527832,45.8315315246582
"4088",40.8,60.99255939,26.71992337,93.90881226,"11",38.6662330627441,38.2924461364746,38.2954216003418
"4089",39.7,54.58405556,21.92222222,98.41111111,"12",35.4958953857422,35.3972358703613,35.3109130859375
"4090",36.2,49.53983333,18.38888889,101.2888889,"13",33.1650543212891,32.9052963256836,33.0127906799316
"4091",63.3,74.63422222,22.32222222,88.4,"18",49.2678298950195,48.8930740356445,48.9859046936035
"4092",70.6,85.26683333,25.26666666,84.34444444,"19",56.4807281494141,55.6476707458496,55.5311965942383
"4093",52,81.11466667,31.63333333,81.55555556,"20",51.5657730102539,51.2984199523926,51.3241195678711
"4094",53.8,84.50305556,36.67777778,79.12222222,"21",52.221118927002,51.8843421936035,51.7500228881836
"4095",51.6,81.05483334,39.08888889,76.7,"22",49.0529441833496,48.5826454162598,48.5333404541016
"4096",35.6,48.32844444,41.06666667,77.38888889,"23",29.6001224517822,29.821569442749,29.7357864379883
"4097",28.2,42.42244445,42.73333333,75.91111111,"0",25.6396007537842,25.4906921386719,25.6379928588867
"4098",27.1,39.822,45.97777778,74.93333333,"1",23.2636432647705,23.5531425476074,23.5409851074219
"4099",25.6,39.73105556,52.21111111,73.25555556,"2",22.7569160461426,22.7142486572266,22.8124847412109
"4100",21.2,44.41666667,57.16666667,71.86666667,"3",24.3010692596436,24.6810073852539,24.6657600402832
"4101",28,51.10577778,58.15555555,71.02222222,"4",28.0528888702393,28.2527656555176,28.2638473510742
"4102",33.7,60.79061111,59.32222222,70.85555556,"5",33.3935012817383,33.6542053222656,33.6527061462402
"4103",35.2,58.17427778,59.65555555,70.97777778,"6",31.329231262207,31.371509552002,31.3397121429443
"4104",29.8,66.01905556,60.03333333,71.27777778,"7",34.0290412902832,33.5859107971191,33.639518737793
"4105",31.7,63.87555556,54.62222222,74.63333333,"8",33.8919334411621,34.1533317565918,34.0250396728516
"4106",32.3,51.41716667,43.44444445,81.56666667,"9",29.8141593933105,30.0388088226318,29.9204940795898
"4107",35.3,45.91594445,33.17777778,88.23333333,"10",28.7076930999756,28.5909633636475,28.5701332092285
"4108",34.3,46.07194444,25.55555556,94.3,"11",30.4981155395508,30.2508449554443,30.2788581848145
"4109",36,48.23494445,20.25555556,99.85555557,"12",32.1103820800781,31.8784980773926,31.9978713989258
"4110",24.7,40.61261111,16.51111111,103.1222222,"13",28.375659942627,28.2675666809082,28.3223171234131
"4111",28.3,34.91392337,13.57777778,104.3888889,"14",25.4914569854736,25.8083896636963,25.7641735076904
"4112",22.9,28.35983333,12.01111111,105.0111111,"15",23.1277809143066,23.1811771392822,23.1235847473145
"4113",27.2,27.97877778,12.21111111,103.7555556,"16",22.9503383636475,23.0157337188721,23.113000869751
"4114",30.4,26.48216667,15.02222222,97.48888889,"17",22.9580821990967,23.2387638092041,23.1602096557617
"4115",53.8,51.82733333,19.52222222,89.33333333,"18",36.8442611694336,36.7505226135254,36.8004379272461
"4116",72.9,94.21744444,24.07777778,84.93333333,"19",61.4993476867676,60.5531997680664,60.4709854125977
"4117",89.4,128.0976667,27.32222222,82.26666667,"20",77.7545928955078,76.8733825683594,77.0858154296875
"4118",42.5,66.078,34.14444445,80.18888889,"21",42.2057266235352,41.9331016540527,41.9288482666016
"4119",22.7,35.58638889,47.44444445,78.33333333,"22",23.5348491668701,23.3990135192871,23.4044456481934
"4120",21,35.21382567,52.21762452,77.15708812,"23",21.757303237915,21.7913398742676,21.9512596130371
"4121",28.2,45.35466667,57.76666667,76,"0",26.4568328857422,26.2235717773438,26.3348960876465
"4122",27,57.51138889,59.96666667,75.93333333,"1",32.3049812316895,31.9516296386719,32.3263740539551
"4123",29,60.82122222,59.2,76.31111111,"2",34.0947723388672,33.9965744018555,33.9057006835938
"4124",31.2,61.73177778,59.26666667,75.86666667,"3",33.8362350463867,34.0736465454102,34.0232925415039
"4125",35.6,65.61233333,61.06666667,74.95555556,"4",35.9924278259277,36.171070098877,36.0478820800781
"4126",32.4,62.7125,61.65555556,74.24444445,"5",34.4031982421875,34.6742172241211,34.6316947937012
"4127",31.1,60.66983333,62.4,73.44444444,"6",32.6137847900391,32.5265274047852,32.5849113464355
"4128",26.7,60.42272222,62.03333334,73.58888889,"7",30.8818759918213,30.8113670349121,30.5356483459473
"4129",26.6,61.49938889,57.77777778,75.91111111,"8",32.4387626647949,32.6155166625977,32.5763130187988
"4130",25.9,51.21755556,48.03333333,82.27777778,"9",29.4739475250244,29.6524600982666,29.5545635223389
"4131",30.4,45.77888889,36.95555556,90.23333333,"10",28.4732418060303,28.270866394043,28.3151416778564
"4132",21.8,32.2645,32.34444445,93.45555556,"11",22.4927253723145,22.2628974914551,22.3647727966309
"4133",23.4,29.11461111,33.4,93.4,"12",20.7102680206299,20.6010322570801,20.6979293823242
"4134",16.1,19.34116667,31.97777778,95.14444445,"13",15.6306991577148,15.6835613250732,15.683123588562
"4135",14,17.08572222,33.85555556,93.61111111,"14",14.3300304412842,14.7590141296387,14.6440124511719
"4136",15.3,13.92411111,35.55555556,92.23333333,"15",13.6217260360718,13.7145109176636,13.6047458648682
"4137",12.6,13.64738889,41.56666667,87.45555556,"16",13.1150779724121,13.1633148193359,13.226131439209
"4138",10.9,14.91066667,46.8,83.7,"17",14.5715208053589,14.6718893051147,14.6821317672729
"4139",12.2,20.68627778,51.36666667,80.78888889,"18",17.7615966796875,17.9717140197754,17.8182678222656
"4140",17.4,33.2255,55.54444444,79.12222222,"19",26.0129623413086,25.504711151123,25.3775691986084
"4141",23.5,47.56261111,56.7,78.51111111,"20",31.6330490112305,31.3848609924316,31.5601673126221
"4142",30.8,53.04977778,58.68888889,77.51111111,"21",33.6416435241699,33.3691864013672,33.3386611938477
"4143",18.7,39.30266667,55.62222222,77.24444445,"22",25.1261157989502,24.8903160095215,24.9090423583984
"4144",21.8,43.40116667,55.95555556,76.98888889,"23",26.0746746063232,26.1856784820557,26.1665287017822
"4145",23.1,42.67077778,56.86666667,76.95555556,"0",25.0436191558838,24.8454971313477,24.9537315368652
"4146",20.9,40.33033333,58.93333333,76.44444444,"1",22.8842868804932,23.0909729003906,23.0783424377441
"4147",24.4,42.89461111,60.07777778,76.93333333,"2",24.1626205444336,24.1596984863281,24.1417846679688
"4148",19.7,36.56644445,60.13333333,76.1,"3",19.8992099761963,20.1168556213379,20.3242702484131
"4149",19.8,36.54055556,59.17777778,75.86666667,"4",20.0603313446045,20.3554668426514,20.4088363647461
"4150",19,33.70688889,59.27777778,74.91111111,"5",18.5284957885742,19.0758247375488,19.0522403717041
"4151",19,35.92666667,59.51111111,74.76666667,"6",19.1342029571533,19.1981239318848,19.3629341125488
"4152",19.1,37.46461111,58.38888889,75.04444444,"7",18.4312400817871,18.2053852081299,18.3300857543945
"4153",17,34.66777778,52.07777778,77.14444444,"8",17.9543724060059,18.2430896759033,18.3868637084961
"4154",15.6,27.75283333,41.8,83.72222222,"9",16.8817539215088,17.134349822998,17.228178024292
"4155",16.4,24.90627778,35.04444444,89.3,"10",17.0298767089844,17.021635055542,17.084566116333
"4156",17.5,25.60677778,29.74444444,95,"11",18.9888725280762,19.0057220458984,18.9421482086182
"4157",14.9,21.98444445,25.31111111,99.67777777,"12",17.3413009643555,17.564359664917,17.4513645172119
"4158",17.8,22.71222222,22.3,102.3777778,"13",18.1658687591553,18.1666927337646,18.2495670318604
"4159",20.8,18.84883333,22.66666667,100.8666667,"14",16.0586071014404,16.7464694976807,16.4286632537842
"4160",13.1,18.53994445,23.73333334,98.71111111,"15",16.9425659179688,17.0532760620117,16.9574813842773
"4161",16.2,19.8845,22.54444444,99.16666668,"16",17.8292045593262,17.9598522186279,18.0038928985596
"4162",18.4,20.55811111,25.71111111,94.92222222,"17",19.0599842071533,19.1722545623779,19.2522716522217
"4163",23.7,33.56877778,31.6,88.61111111,"18",26.1009254455566,26.2264595031738,26.1591148376465
"4164",26.3,40.05605556,37.72222222,85.25555556,"19",30.8700866699219,30.380033493042,30.2817115783691
"4165",20.4,32.59433333,44.23333333,82.48888889,"20",24.1204223632812,24.3947143554688,24.2710304260254
"4166",21.7,38.40344445,48.47777778,80.07777778,"21",26.1556968688965,25.9796619415283,26.0583839416504
"4167",26.7,47.13115326,53.06704981,78.45019157,"22",29.6115055084229,29.1627063751221,29.3351955413818
"4168",35,65.1445,56.98888889,77.04444444,"23",38.026798248291,38.094409942627,37.9022674560547
"4169",36.4,69.99177778,58.75555556,76.41111111,"0",40.0168952941895,39.6534652709961,39.6511154174805
"4170",33.5,66.34788889,58.87777778,76,"1",37.243953704834,37.3396377563477,37.1866760253906
"4171",31.7,62.48566667,59.18888889,75.14444445,"2",34.9892311096191,34.7891159057617,34.7834053039551
"4172",30.3,55.55294445,57.81111111,74.94444444,"3",30.4823169708252,30.7751350402832,30.7374114990234
"4173",25.9,52.03911111,56.37777778,74.48888889,"4",28.7382202148438,28.8566741943359,28.9532432556152
"4174",25.7,55.54938889,56.96666667,74,"5",30.6933097839355,30.7710552215576,31.0195770263672
"4175",36.1,66.43766667,57.1,73.82222222,"6",36.0901908874512,35.9328269958496,36.0382804870605
"4176",36.1,73.34988889,56.42222222,73.8,"7",38.3245429992676,37.6168899536133,37.8879013061523
"4177",40.5,84.18138889,52.43333333,76.92222222,"8",45.2708473205566,45.3832397460938,45.2226066589355
"4178",34,54.438,40.37777778,83.15555555,"9",31.6804962158203,31.858419418335,31.7774257659912
"4179",27.1,39.50444445,32.05555556,89.5,"10",25.2547817230225,25.1904335021973,25.1868476867676
"4180",21.3,31.35722222,25.03333333,96.23333333,"11",22.4426803588867,22.4312477111816,22.3700218200684
"4181",22.2,29.60516667,20.02222222,101.7888889,"12",21.8776931762695,21.866117477417,21.947847366333
