"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_xgb","cvpreds","h2o_xgb_m"
"3438",18,23.4475,42.43333333,86.63333333,"10",14.5541572570801,13.3229703903198,15.8852624893188
"3439",14.8,29.24833333,42.66666667,86.76666667,"11",16.7507972717285,20.3390331268311,17.8435440063477
"3440",22.3,33.25183334,38.33333333,90.3,"12",21.8430786132812,22.2520332336426,22.1848125457764
"3441",19,27.9735,37.43333333,90.9,"13",19.4205532073975,19.8337993621826,19.4936637878418
"3442",18,22.60533333,38.56666667,89.83333333,"14",17.4857749938965,17.3179702758789,18.0684204101562
"3443",13.6,20.984,41,87.26666667,"15",18.3360424041748,18.3899364471436,17.7581043243408
"3444",20.9,24.7085,48.9,82.7,"16",20.1257629394531,19.9346199035645,20.1109275817871
"3445",14.5,26.386,61.26666667,77.93333333,"17",20.1137981414795,20.6676273345947,20.3277282714844
"3446",11.7,24.76833333,61.16666667,76.93333333,"18",20.3077907562256,19.3149929046631,17.0418949127197
"3447",16.8,29.77483334,62.86666667,76,"19",19.7632675170898,20.7249813079834,18.6081466674805
"3448",5.9,15.96333334,66.13333333,74.86666667,"20",9.28592777252197,12.1230201721191,11.29563331604
"3449",8.6,15.17716667,68.9,74,"21",11.2951354980469,11.0059537887573,10.1817245483398
"3450",4.4,15.38033334,68.8,73.7,"22",11.6439027786255,11.8630504608154,9.13190269470215
"3451",9.8,22.25743104,67,73.82758621,"23",13.4574537277222,13.0901908874512,12.1624126434326
"3452",21.2,35.1925,62.06666667,73,"0",19.0248203277588,17.0908641815186,18.6900730133057
"3453",21.5,36.991,60.7,72.8,"1",19.7116794586182,19.1495380401611,20.4436206817627
"3454",21.1,37.06095977,60.03448276,72,"2",19.5427875518799,19.4391403198242,19.7001476287842
"3455",20.6,38.35698387,57.90322581,72.09677419,"3",19.770471572876,20.1852035522461,20.8018131256104
"3456",24.8,40.112,59.93333333,72.23333333,"4",22.3887729644775,21.6017627716064,22.129940032959
"3457",23.8,41.34816667,63.53333333,72.1,"5",23.7569961547852,23.5245704650879,23.2587146759033
"3458",24.3,43.75566667,64.76666667,72,"6",25.7148609161377,27.3359069824219,25.5414867401123
"3459",24.6,47.47316667,64.23333333,72.3,"7",29.1621437072754,33.6787605285645,29.4454116821289
"3460",32.9,46.12516667,57.53333333,75.3,"8",30.2504730224609,29.4825248718262,30.8258666992188
"3461",27.6,42.014,49.36666667,79.7,"9",27.9992923736572,27.4718494415283,27.0447120666504
"3462",20.6,37.0565,37.63333333,86.03333333,"10",23.2535285949707,23.4130535125732,23.7741794586182
"3463",22.3,33.07721839,30.72413793,90.82758621,"11",22.8968620300293,22.8319187164307,22.6299419403076
"3464",23.1,34.65191936,29.48387097,93.12903226,"12",24.647912979126,26.2305183410645,25.2317886352539
"3465",20.5,33.25866667,26.83333333,95.2,"13",23.9014148712158,24.4084129333496,23.6210651397705
"3466",21.3,31.42633334,27.2,95.3,"14",21.2423477172852,20.9267520904541,21.0941753387451
"3467",18.1,30.48266667,29.86666667,92,"15",21.9030017852783,22.4002742767334,21.6316757202148
"3468",18.4,28.56883333,34.83333333,87.63333333,"16",22.2709083557129,23.014181137085,22.4174671173096
"3469",20.9,33.56316667,38.86666667,83.9,"17",23.9583053588867,26.496488571167,24.1915264129639
"3470",26.3,36.36333334,42.1,81.76666667,"18",27.1873893737793,27.0862808227539,28.2862529754639
"3471",25.2,38.49983334,46.53333333,80.06666667,"19",29.5732479095459,30.140115737915,28.3689842224121
"3472",28.3,41.2475,49.9,78.76666667,"20",29.4926013946533,29.4612770080566,28.263032913208
"3473",49.6,62.65116667,51.83333333,77.83333333,"21",52.4029846191406,54.3688697814941,51.5975303649902
"3474",24.3,43.165,57.6,75.96666667,"22",27.5365753173828,28.1562194824219,27.2948360443115
"3475",22.6,39.87316667,60.56666667,75,"23",23.1538391113281,23.3094310760498,23.0205116271973
"3476",24.3,40.1455,60.83333333,74.26666667,"0",23.1939907073975,22.7660427093506,22.8938522338867
"3477",24.8,44.09933334,61.93333333,74,"1",26.763708114624,27.7789783477783,26.896354675293
"3478",20.7,34.84533334,59.83333333,73.96666667,"2",20.88671875,19.4423751831055,20.0803089141846
"3479",18.4,35.35729311,60.82758621,73.06896552,"3",18.7737331390381,19.6298561096191,18.5770645141602
"3480",16.8,36.14049463,61.64516129,73,"4",18.5991325378418,18.6128444671631,18.3333625793457
"3481",20.1,37.291,62.13333333,72.43333333,"5",19.0162906646729,18.6096115112305,19.1675930023193
"3482",17.4,36.64366667,62.96666667,71.56666667,"6",18.5069160461426,18.277982711792,17.7108268737793
"3483",13.8,37.43966667,62.06666667,72.46666667,"7",17.8050098419189,19.6192073822021,17.6345405578613
"3484",14.5,34.16766667,55.4,76.3,"8",18.6364574432373,18.5571842193604,16.9616165161133
"3485",12.8,28.12516667,45.3,82.4,"9",16.056468963623,17.4868030548096,16.3859443664551
"3486",13,22.55533333,36.8,88.3,"10",12.9421968460083,15.1350660324097,14.0377235412598
"3487",12,21.61594086,27.93548387,96.06451613,"13",18.4175109863281,17.4252338409424,16.9528579711914
"3488",11.1,15.43133334,26.9,97.26666667,"14",12.9606666564941,14.5269384384155,13.2837066650391
"3489",7.3,22.4705,32.53333333,92.6,"15",18.4458770751953,19.476692199707,17.0976982116699
"3490",24.8,21.4105,33.33333333,92.4,"16",21.8103351593018,20.1838798522949,20.4338264465332
"3491",14.5,25.8505,40.4,85.96666667,"17",19.9134693145752,20.4664573669434,18.6313400268555
"3492",23,30.43233333,47.5,82,"18",23.5528564453125,23.7806167602539,23.5392360687256
"3493",12.5,22.2135,55.23333333,79.23333333,"19",19.2015914916992,18.8978366851807,17.2166442871094
"3494",7.9,11.0695,59.93333333,76.7,"20",9.73541927337646,11.3152809143066,9.47778606414795
"3495",9.5,15.7645,60.6,76.16666667,"21",13.4126653671265,14.0779819488525,12.6149282455444
"3496",8,15.79783333,61.66666667,75.66666667,"22",13.4223670959473,12.2761611938477,12.0012950897217
"3497",8.4,18.8705,63.56666667,74.96666667,"23",12.4545879364014,13.5747499465942,12.6043643951416
"3498",12.1,22.85716667,61.5,75,"0",14.9978494644165,14.959792137146,14.2102365493774
"3499",7.9,22.83733334,59.56666667,75,"1",12.5837383270264,15.4147443771362,13.8030424118042
"3500",6.5,20.64433334,57.46666667,74.53333333,"2",11.0757713317871,14.5474872589111,12.5070791244507
"3501",13.5,23.30583334,60.16666667,73.3,"3",13.6753616333008,12.3806829452515,13.4377727508545
"3502",13,28.50716667,63.36666667,72.53333333,"4",14.4626302719116,15.8866128921509,13.8631753921509
"3503",13.1,31.1385,64.2,73,"5",16.1745643615723,16.7754230499268,15.8866901397705
"3504",18.8,30.46666667,63.8,73,"6",17.5565624237061,16.853214263916,17.3149662017822
"3505",14.8,34.7515,62.2,73.46666667,"7",17.2393836975098,18.8485488891602,16.649585723877
"3506",19.3,33.53666667,54.93333333,77.46666667,"8",18.1788005828857,18.0925998687744,18.2007446289062
"3507",22,33.08183334,48.23333333,80.93333333,"9",18.8562107086182,20.29833984375,19.9972553253174
"3508",17.3,31.936,48.63333333,81.06666667,"10",19.3867721557617,19.3280544281006,18.1708126068115
"3509",16,30.74833334,45.06666667,83.5,"11",20.4112415313721,19.9750652313232,19.1982746124268
"3510",15.7,29.5365,36.66666667,89.16666667,"12",18.4374656677246,20.5389347076416,19.9341239929199
"3511",21.8,29.53366667,32.7,92,"13",21.4639015197754,20.6938018798828,21.0501842498779
"3512",16.7,26.5225,30.3,93.7,"14",17.3350868225098,18.2624340057373,18.5381374359131
"3513",24.9,31.443,29.66666667,93.43333333,"15",22.7381420135498,23.0416240692139,22.2994689941406
"3514",18.9,36.52783334,38.46666667,85.1,"17",25.6693840026855,28.197868347168,25.3569889068604
"3515",35.2,42.73733334,44.8,81.23333333,"18",34.9940185546875,35.4522171020508,36.1190795898438
"3516",38.3,45.54483334,48.46666667,79.06666667,"19",34.6041259765625,36.6268348693848,36.8009986877441
"3517",43.3,49.3855,54.1,77.2,"20",41.6635513305664,38.5884552001953,40.0611152648926
"3518",44.6,51.40166667,57.93333333,75.9,"21",38.0223388671875,39.7100067138672,40.4593734741211
"3519",36,49.679,57.66666667,75.76666667,"22",36.5047264099121,36.8519172668457,36.7908134460449
"3520",39.3,50.29933334,58.46666667,75.5,"23",37.3064613342285,37.6288375854492,37.4732131958008
"3521",40.2,48.18883334,55.56666667,74.83333333,"0",34.840259552002,32.8951072692871,34.6099662780762
"3522",34.7,48.2345,55.8,73.16666667,"1",34.815357208252,34.3732566833496,34.5504188537598
"3523",39.4,51.97266667,59.93333333,72.06666667,"2",38.3206596374512,38.4730606079102,38.6308746337891
"3524",48.4,55.28866667,61.96666667,71.43333333,"3",43.6897621154785,42.7062377929688,43.3099822998047
"3525",42.7,55.51333333,62.83333333,71,"4",43.7189292907715,43.992301940918,44.1605606079102
"3526",48.5,58.43283334,63.4,70.4,"5",47.311695098877,45.5622787475586,47.4289245605469
"3527",47.2,62.11566667,64.5,70,"6",46.3879013061523,47.3317031860352,47.9696617126465
"3528",49.4,65.554,64,70.86666667,"7",46.9260139465332,45.8985404968262,46.9534301757812
"3529",48.3,61.52166667,58.86666667,74.53333333,"8",47.233470916748,47.7055435180664,48.1495361328125
"3530",41.6,52.095,52.06666667,78.73333333,"9",39.6699981689453,40.5193901062012,39.9394264221191
"3531",29.9,43.7505,49,81.03333333,"10",31.3702659606934,30.5332660675049,30.6018600463867
"3532",22.2,36.19966667,43.53333333,84.53333333,"11",24.2301216125488,23.4237537384033,23.8128700256348
"3533",21.2,34.319,35.43333333,90.3,"12",23.0704784393311,23.9412002563477,23.6984920501709
"3534",27.4,37.954,32.86666667,92.36666667,"13",29.0627975463867,30.6257953643799,28.9319877624512
"3535",17.6,28.28983334,29.3,93.7,"14",19.1954708099365,19.5395202636719,19.7112998962402
"3536",17.4,28.69416667,29.9,92.53333333,"15",21.1259288787842,22.0230655670166,21.2136058807373
"3537",20.8,28.61433334,33.96666667,88.53333333,"16",22.6474609375,23.3648433685303,22.9773216247559
"3538",26.1,36.91866667,39.33333333,84.53333333,"17",27.4744243621826,28.1664047241211,27.1572036743164
"3539",28.2,36.32183334,45.13333333,81.53333333,"18",28.212760925293,27.8701419830322,28.1336574554443
"3540",34.9,41.9955,50.06666667,79.63333333,"19",29.786190032959,30.02685546875,33.2248001098633
"3541",28.8,42.79983334,53.13333333,78.26666667,"20",30.960599899292,31.6763477325439,30.224817276001
"3542",30.3,44.02016667,57,77.4,"21",31.0570487976074,30.4772834777832,30.3752765655518
"3543",31.4,45.89433333,60.03333333,76.8,"22",32.0878143310547,31.2814292907715,32.1250152587891
"3544",31,45.56766667,62.6,75.56666667,"23",31.124626159668,30.9803562164307,32.4973983764648
"3545",27.2,45.6665,63,75.03333333,"0",30.1785163879395,30.0229301452637,29.1540622711182
"3546",24.5,45.5325,62.43333333,74.7,"1",27.8616790771484,28.4804344177246,28.2497081756592
"3547",29.3,44.112,61.9,73.6,"2",27.9457397460938,28.6226902008057,27.8711547851562
"3548",28.6,44.5685,62.03333333,72.96666667,"3",27.2165756225586,27.2155151367188,27.4566764831543
"3549",28,45.13833333,62.8,72.26666667,"4",27.6523532867432,28.5753059387207,28.1066226959229
"3550",25.4,45.08316667,62.73333333,72.5,"5",29.2039566040039,29.993579864502,28.0868797302246
"3551",29.3,45.742,62.43333333,72.66666667,"6",29.4666709899902,30.536922454834,29.9165954589844
"3552",31,46.71,62.26666667,72.86666667,"7",29.4416027069092,30.181116104126,29.7007083892822
"3553",32,43.57816667,58.16666667,75.5,"8",29.3608684539795,29.7505970001221,27.2971954345703
"3554",19.6,35.49633333,51.56666667,78.6,"9",21.2369995117188,21.0363445281982,21.3306922912598
"3555",22.2,35.497,47.03333333,81.13333333,"10",21.9349365234375,21.2304458618164,20.3809413909912
"3556",22.5,33.73783334,41.63333333,84.33333333,"11",20.8234424591064,20.0379219055176,21.1959362030029
"3557",23.4,34.8855,37.43333333,86.7,"12",21.5434894561768,23.290018081665,22.6986026763916
"3558",22.6,32.197,36.16666667,86.6,"13",20.5397434234619,20.3812599182129,20.887659072876
"3559",18.5,31.8175,35.76666667,87.23333333,"14",20.3597240447998,21.3494033813477,21.1561336517334
"3560",21.2,29.68933333,33.8,88.5,"15",20.2277603149414,22.0023441314697,22.0515747070312
"3561",25.8,31.71683334,34.33333333,88.1,"16",24.375846862793,23.5680370330811,24.3841094970703
"3562",35,37.27116667,40.4,82.96666667,"17",30.002010345459,29.1584568023682,29.1313190460205
"3563",36.4,39.855,45.36666667,79.76666667,"18",32.5261344909668,31.7598628997803,34.3588180541992
"3564",51.9,53.8555,50.73333333,77.8,"19",47.7935447692871,44.8174362182617,49.9892883300781
"3565",43.1,54.6545,53.83333333,76.66666667,"20",47.0921516418457,45.3972244262695,43.9125595092773
"3566",42.8,53.80216667,57.16666667,75.43333333,"21",42.7558517456055,42.6267433166504,43.0960578918457
"3567",37.8,49.52683334,61.03333333,74.2,"22",36.5984039306641,36.2769241333008,36.8839302062988
"3568",36.1,49.14783333,62.86666667,73.36666667,"23",38.7831115722656,41.5551643371582,41.2822341918945
"3569",39.5,49.47583334,64.3,72.4,"0",36.4191589355469,33.9648208618164,36.3789329528809
"3570",35.3,50.221,64.46666667,71.76666667,"1",35.8436660766602,36.9504737854004,36.7503662109375
"3571",38.8,50.23816667,64.53333333,70.83333333,"2",35.3989944458008,35.688362121582,36.4348106384277
"3572",40.4,51.17283334,67.6,69.86666667,"3",35.7606201171875,36.3434371948242,37.6173095703125
"3573",39.8,51.86266667,67.96666667,69.03333333,"4",37.6820602416992,37.9715423583984,38.6049499511719
"3574",37.2,51.26916667,67.36666667,68.93333333,"5",37.0826988220215,38.4352493286133,37.2552604675293
"3575",35.9,51.77316667,66.06666667,69,"6",37.4134750366211,38.3568840026855,38.022891998291
"3576",39.8,58.39516667,64.86666667,70.16666667,"7",44.6778526306152,43.7883911132812,41.2567863464355
"3577",35.3,51.00483333,58.9,73.56666667,"8",36.7162132263184,36.6695823669434,37.0640029907227
"3578",40.7,47.95316667,47.73333333,80.23333333,"9",36.0210304260254,35.5895004272461,36.1905517578125
"3579",31.3,43.1075,39.23333333,85.96666667,"10",29.5159435272217,29.3519649505615,30.4311695098877
"3580",33.5,41.00766667,33.73333333,89.7,"11",31.1790332794189,29.6646957397461,30.8939476013184
"3581",28.9,36.72616667,30,92.73333333,"12",27.5718173980713,27.1064357757568,27.6859722137451
"3582",32.9,36.41283333,26.3,95.46666667,"13",28.1887283325195,27.2003574371338,28.6564998626709
"3583",32.1,37.35035632,28.62068966,92.65517241,"14",28.9126586914062,26.8648300170898,28.9784355163574
"3584",27.6,38.779,32.33333333,90.13333333,"15",28.7875156402588,30.0262088775635,29.367431640625
"3585",34.1,35.86,30.7,90.13333333,"16",27.4022083282471,26.005277633667,28.5977077484131
"3586",39.2,40.36995403,38.26666667,84.16666667,"17",33.6336059570312,32.2331581115723,34.0989952087402
"3587",44,45.415,43.8,80.46666667,"18",40.0428047180176,36.8850021362305,39.7234573364258
"3588",54.2,50.4149023,49.62068966,78.5862069,"19",39.8037071228027,41.1391563415527,44.8868560791016
"3589",51.9,50.82133333,52.96666667,77.16666667,"20",45.3882102966309,42.3178672790527,45.099910736084
"3590",54.7,56.23416667,55.56666667,76.16666667,"21",49.4678993225098,42.3691711425781,46.668212890625
"3591",45.2,52.33883334,58.2,75,"22",43.9500122070312,43.2824821472168,44.3466529846191
"3592",36.1,48.66616667,59.4,74.23333333,"23",35.3286972045898,35.6507530212402,35.3486785888672
"3593",40.1,51.105,63.43333333,73.5,"0",39.4991722106934,39.0840759277344,38.693977355957
"3594",43.4,52.58916667,64.36666667,73,"1",40.8511772155762,38.9769668579102,39.620231628418
"3595",46.6,54.14533333,65.5,73,"2",42.7652702331543,44.2714576721191,44.7698745727539
"3596",41.7,55.29866667,65.86666667,72.53333333,"3",44.7663650512695,47.9667663574219,46.0319938659668
"3597",50.8,54.152,65.5,72.03333333,"4",43.8793563842773,44.7840995788574,46.7250747680664
"3598",49.7,58.47483334,66.16666667,71.66666667,"5",49.6118774414062,48.5088424682617,50.9187469482422
"3599",56.1,64.47516667,65.86666667,71.83333333,"6",51.9588088989258,51.0516052246094,53.3765869140625
"3600",50.6,59.6085,63.83333333,72.13333333,"7",47.8611030578613,44.9307975769043,45.9787368774414
"3601",52.4,58.03233334,60.6,73.6,"8",44.046443939209,44.1723785400391,46.7211952209473
"3602",46.5,53.58574713,54.23333333,77.2,"9",42.260929107666,40.0882911682129,41.9382057189941
"3603",36.7,50.217,43.6,84.26666667,"10",40.1315383911133,40.6713676452637,40.5588417053223
"3604",36.6,46.72083333,32.36666667,92.86666667,"11",39.3393096923828,39.8652038574219,39.5662460327148
"3605",37.5,41.35933334,26.1,97.26666667,"12",35.125659942627,34.6055641174316,34.306755065918
"3606",31.6,39.51983333,24.03333333,100.4666667,"13",31.8954391479492,31.255859375,32.3241882324219
"3607",35.8,38.19466667,23.63333333,100.1666667,"14",31.1085300445557,30.4873466491699,31.9265842437744
"3608",35.9,37.08433334,24.26666667,98.86666667,"15",30.6575088500977,28.9551029205322,30.3083419799805
"3609",31.4,38.06933334,26.36666667,95.9,"16",31.0533676147461,31.8490772247314,31.9681148529053
"3610",37,40.27066667,33.06666667,88.9,"17",35.0240707397461,36.47314453125,35.8068084716797
"3611",46.4,48.878,42.23333333,83.5,"18",45.3433380126953,44.9085540771484,44.4525299072266
"3612",46.9,49.80466667,47.7,80.8,"19",42.3988265991211,41.6848602294922,45.0228805541992
"3613",46.8,50.80566667,53.5,78.36666667,"20",44.4429054260254,41.0432167053223,43.2684364318848
"3614",45.1,50.8645,54.96666667,76.7,"21",39.6645851135254,39.5715141296387,41.5102500915527
"3615",47.1,52.473,58.76666667,75.26666667,"22",42.9618988037109,40.6610565185547,42.1575584411621
"3616",51,54.93466667,59.8,75.06666667,"23",45.6901245117188,40.6050453186035,43.263557434082
"3617",45.5,54.9035,60,75.13333333,"0",44.0587272644043,40.0483818054199,41.662784576416
"3618",50,55.41866667,59.76666667,74.3,"1",44.9011650085449,40.8024482727051,42.9478454589844
"3619",44,53.86966667,59.96666667,73.56666667,"2",42.2531204223633,42.6817512512207,42.288215637207
"3620",49.3,55.72283334,61.33333333,72.63333333,"3",45.4531478881836,45.0157356262207,45.7626419067383
"3621",49.8,56.67033334,60.23333333,72.56666667,"4",45.925968170166,43.6129570007324,45.6290092468262
"3622",48,52.39666667,57.43333333,73,"5",41.9807014465332,40.4324226379395,42.0713958740234
"3623",44.1,52.82083333,57.83333333,73,"6",40.1408309936523,39.3620185852051,41.0401153564453
"3624",50.9,56.06283334,58.56666667,73.8,"7",42.3502922058105,40.0366325378418,42.3655166625977
"3625",45.7,64.9305,54.36666667,76.06666667,"8",48.7249717712402,50.1804275512695,47.4468803405762
"3626",37.4,50.76383334,46.7,80.3,"9",39.2166328430176,41.696964263916,40.0190124511719
"3627",37.4,46.93183333,37.1,87.16666667,"10",37.3373260498047,36.765438079834,37.4181289672852
"3628",37.7,43.609,30.33333333,92.46666667,"11",35.7574691772461,33.5917892456055,35.0218391418457
"3629",41.5,43.55359196,26.17241379,96.75862069,"12",38.1004600524902,36.330078125,37.382251739502
"3630",34.4,40.59703764,22.93548387,99.64516129,"13",33.6708297729492,34.6340408325195,33.9965896606445
"3631",33.7,40.55966667,21.73333333,100.7,"14",34.1458282470703,34.3166084289551,34.0816993713379
"3632",34.5,39.22916667,21.86666667,100.3666667,"15",32.3999938964844,31.3931179046631,32.584285736084
"3633",32.8,37.402,23.73333333,97.56666667,"16",32.179313659668,31.4154586791992,31.7896099090576
"3634",39.5,39.74183334,30.3,90.3,"17",35.7779006958008,34.2206344604492,35.7543792724609
"3635",41.9,44.63283333,37.96666667,84.13333333,"18",38.7916564941406,38.2007865905762,37.8749465942383
"3636",43.8,47.303,44.4,81.36666667,"19",39.7160835266113,39.0497093200684,40.3408393859863
"3637",46,50.12116667,48.7,79.23333333,"20",43.0089073181152,41.9059181213379,43.794319152832
"3638",48.2,54.11916667,51.56666667,77.4,"21",47.6414794921875,45.9627304077148,46.8551712036133
"3639",48.9,55.70716667,54.06666667,76.03333333,"22",47.3030395507812,44.439567565918,45.4833221435547
"3640",44.7,53.689,56.86666667,74.8,"23",40.5327415466309,42.102424621582,42.4561958312988
"3641",40.2,54.10216667,59.03333333,73.96666667,"0",41.8840179443359,41.2452087402344,41.481502532959
"3642",45.2,55.75033334,61.36666667,73.23333333,"1",44.8683433532715,43.4584426879883,45.2829742431641
"3643",46.3,57.88116667,64.06666667,72,"2",46.3952713012695,46.8609237670898,46.6670341491699
"3644",38.5,52.2205,63.36666667,72,"3",39.1697616577148,38.8259696960449,39.0024185180664
"3645",38.2,51.16933334,61.83333333,73,"4",38.2561874389648,37.3242721557617,37.6050834655762
"3646",38.6,49.77483334,61.6,72.76666667,"5",36.3980522155762,35.536376953125,35.9849090576172
"3647",37.4,50.554,60.93333333,72.66666667,"6",37.244270324707,35.9279556274414,37.053897857666
"3648",40.9,52.45833333,58.73333333,73.4,"7",38.3594856262207,36.3860054016113,37.5345916748047
"3649",36.4,51.18166667,55.86666667,75,"8",35.0935096740723,36.0348777770996,36.3712921142578
"3650",44.8,51.49016667,52.66666667,76.66666667,"9",39.5218086242676,39.3476219177246,40.2636604309082
"3651",46.3,51.24383333,48.76666667,79.46666667,"10",40.8909873962402,39.6128845214844,42.4666595458984
"3652",48.6,54.01866667,46.2,81.66666667,"11",49.598991394043,47.9406089782715,48.4741973876953
"3653",39.8,49.30283334,35.16666667,90.03333333,"12",43.391773223877,44.4120903015137,43.417781829834
"3654",41,46.53216667,27.53333333,96.56666667,"13",41.5435485839844,40.2592277526855,41.0583992004395
"3655",36.4,42.5415,23.9,99.46666667,"14",35.7535514831543,36.4788398742676,36.8219604492188
"3656",35.5,38.01783333,21.56666667,100.2333333,"15",30.9418773651123,31.7196769714355,32.3363990783691
"3657",29,36.58916667,21.96666667,97.36666667,"16",30.7569065093994,30.4488296508789,31.0803413391113
"3658",30,36.965,27.56666667,90.1,"17",29.8246784210205,29.5137138366699,29.754222869873
"3659",45.6,46.50966667,34.93333333,83.83333333,"18",41.1853828430176,40.6477432250977,41.8482360839844
"3660",54.3,56.75616667,42.16666667,80.73333333,"19",50.9057388305664,53.8725090026855,53.9256935119629
"3661",45.7,50.99833334,49.43333333,78.16666667,"20",44.9256248474121,45.7275352478027,45.3230895996094
"3662",38.3,51.86016667,56.13333333,75.66666667,"21",39.2344741821289,40.3491249084473,39.8927192687988
"3663",40.2,51.25616667,59.46666667,74.3,"22",39.1754913330078,38.5926895141602,39.8078346252441
"3664",39.8,51.138,61.33333333,73.5,"23",39.6302833557129,39.1659660339355,39.6719589233398
"3665",36.4,49.678,61.7,73.16666667,"0",36.5963668823242,35.3480186462402,35.9534187316895
"3666",33.5,48.35383334,61.36666667,73,"1",34.1931457519531,35.1238403320312,34.3907203674316
"3667",33.2,48.0415,60.93333333,73,"2",33.375316619873,33.8106498718262,33.151237487793
"3668",29.9,45.94366667,61.23333333,72.96666667,"3",30.700855255127,31.190221786499,31.15212059021
"3669",24.3,44.925,62.4,72.76666667,"4",27.9631233215332,28.284065246582,27.9124221801758
"3670",35.1,48.251,63,72.83333333,"5",34.6533203125,33.2058486938477,34.4986419677734
"3671",38.2,52.06216667,62.06666667,73.66666667,"6",37.2332611083984,37.423397064209,38.5273551940918
"3672",40.1,54.059,61.2,74.1,"7",36.529426574707,35.8473205566406,36.2838249206543
"3673",38.6,51.89883333,55.4,77.23333333,"8",35.0926895141602,36.862190246582,35.0461959838867
"3674",38.2,47.26333334,48.4,81.3,"9",34.3033142089844,34.2128829956055,35.940746307373
"3675",31.6,42.86733334,45.73333333,83.66666667,"10",30.0854454040527,29.919641494751,29.4748573303223
"3676",26.1,41.0105,39.73333333,88.66666667,"11",28.0890331268311,27.8091049194336,28.1060428619385
"3677",30.4,34.93066667,31.53333333,95.56666667,"12",25.2283477783203,23.9876194000244,25.8261337280273
"3678",14.8,20.9785,34.26666667,92.9,"13",18.1074256896973,17.5173950195312,17.5121059417725
"3679",8.6,13.50316667,31.53333333,95.16666667,"14",12.2654342651367,14.1316890716553,13.6032218933105
"3680",7.8,18.03516667,30.56666667,95.7,"15",14.5294399261475,17.2462959289551,14.7272968292236
"3681",22.1,18.6495,31.2,94.36666667,"16",16.7256526947021,17.8213176727295,19.0746421813965
"3682",24.5,30.90133334,40.76666667,87.5,"17",26.2298316955566,24.0181999206543,24.81028175354
"3683",29,38.15683334,47.26666667,83.73333333,"18",28.2808895111084,28.974437713623,28.9739246368408
"3684",37.5,43.95183334,53.26666667,80.8,"19",35.5699005126953,33.7830619812012,34.8026428222656
"3685",31.7,43.85321839,56.37931034,79,"20",31.2520713806152,31.6851673126221,31.4030513763428
"3686",34.4,45.62368966,59.5862069,77.86206897,"21",34.0379600524902,33.4190521240234,33.7172164916992
"3687",30.9,44.74266667,62.4,77,"22",31.0064716339111,29.727689743042,30.749870300293
"3688",70.2,47.43066667,62.76666667,76.96666667,"23",52.090404510498,33.2728424072266,51.8643608093262
"3689",32.3,47.89833334,62.06666667,77.3,"0",34.1750984191895,33.2866058349609,32.6605224609375
"3690",33.9,45.77616667,61.96666667,77.16666667,"1",30.7696495056152,30.423957824707,30.4343509674072
"3691",25.6,38.08916667,61.36666667,77,"2",22.182165145874,21.922679901123,22.9467430114746
"3692",19.9,36.95833334,61.3,76.3,"3",20.8374557495117,19.7153549194336,20.6199531555176
"3693",27.4,41.7265,62.9,75.96666667,"4",25.6112823486328,24.3817596435547,24.4040241241455
"3694",21.1,37.58816667,62.43333333,75.93333333,"5",21.8781833648682,20.3565082550049,21.0828762054443
"3695",21.3,39.99,63.86666667,75.06666667,"6",21.8802032470703,22.2631187438965,22.9024238586426
"3696",24.1,41.25816667,63.33333333,75.16666667,"7",25.1667098999023,24.6282234191895,23.7892208099365
"3697",30,44.33483334,60.83333333,76.7,"8",26.8706302642822,28.0573101043701,27.8107166290283
"3698",27.5,42.05077586,56.31034483,78.68965517,"9",26.7939186096191,25.8436679840088,25.2951393127441
"3699",28.6,39.67862644,52.82758621,80.68965517,"10",25.264497756958,26.4221878051758,27.0588417053223
"3700",27.1,42.55166667,50.53333333,82.23333333,"11",28.6423797607422,28.9554805755615,28.0502395629883
"3701",24.9,38.33253449,46.6,84.5,"12",24.7058792114258,24.4513816833496,24.6883964538574
"3702",23.9,38.9695,43.6,86.96666667,"13",24.343132019043,25.6852531433105,25.8155536651611
"3703",22.9,35.67983334,39.06666667,90,"14",23.2067165374756,22.9661540985107,23.1205787658691
"3704",28.1,36.84366667,40.2,88.83333333,"15",24.542049407959,24.9685878753662,25.5293846130371
"3705",30.2,38.52783333,40.23333333,88.8,"16",26.4571666717529,28.4947452545166,29.664831161499
"3706",31.9,38.31866667,45.3,84.33333333,"17",27.9330902099609,28.894437789917,29.8918914794922
"3707",45.3,43.18916667,50.13333333,81.66666667,"18",39.0836944580078,33.1159706115723,37.608959197998
"3708",42.9,47.851,56.7,79.5,"19",41.8676567077637,37.3680763244629,39.878044128418
"3709",37,49.16783334,60.2,78.03333333,"20",37.1982612609863,38.6555023193359,36.0911903381348
"3710",40.3,50.91266667,61.7,76.63333333,"21",39.6883430480957,39.4125671386719,40.3649635314941
"3711",41.8,52.40683334,62.53333333,76.66666667,"22",41.4128570556641,40.1241340637207,42.3709602355957
"3712",38.5,51.891,61.1,76.96666667,"23",41.5882301330566,40.5882186889648,40.423900604248
"3713",43.9,51.663,61.13333333,76.73333333,"0",38.3183250427246,37.3161163330078,38.6186103820801
"3714",39.9,50.26633334,64,74.73333333,"1",35.0588722229004,35.5876579284668,36.4554595947266
