"","BAM","PA_CF_1","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_1_pred"
"3413",39.4,78.61066667,56.3,75.4,6.702216667,"8",41.0736034884093
"3414",36.3,67.80233334,46.4,81.96666667,6.945105263,"9",40.0415279747413
"3415",31.5,57.954,36.93333333,88.96666667,5.942322034,"10",36.0365885552835
"3416",28.4,47.64216667,29.53333333,95.26666667,5.120933333,"11",30.6155819732945
"3417",29.1,38.27833334,26,97.03333333,4.071216667,"12",26.5200228094817
"3418",23,32.9825,22.63333333,99.66666667,3.790033333,"13",25.1155892735357
"3419",25.6,31.33716667,24.5,96.7,4.2322,"14",24.6034206306166
"3420",19.4,26.93183334,30.53333333,91.73333333,4.897566667,"16",22.917395802401
"3421",22.6,25.52833334,35.56666667,88.06666667,5.701633333,"17",22.4287582072922
"3422",24.7,32.20416667,44.1,83.76666667,5.597983333,"18",23.1862711718147
"3423",22.2,35.07916667,50.96666667,80.9,5.49995,"19",22.1021746518642
"3424",27,40.34483334,54.46666667,79.16666667,5.873839286,"20",23.1490255437104
"3425",37.1,65.46766667,59.33333333,77.5,7.858483333,"21",35.5673149889475
"3426",35.2,70.76983334,61.26666667,77,5.507683333,"22",36.8882695696397
"3427",37.7,70.99383334,61.8,77,6.667783333,"23",37.4886178100267
"3428",24.3,56.77033334,62.53333333,76.4,6.194616667,"0",29.7148385887718
"3429",22.3,48.55833333,63.5,76.03333333,4.28215,"1",23.72964738897
"3430",18.6,44.05166667,62.53333333,76.53333333,3.543733333,"2",20.9399348156842
"3431",17.9,38.421,60.93333333,76.96666667,2.7478,"3",17.8819273563857
"3432",18.6,37.85983334,60.56666667,76.93333333,2.802133333,"4",17.7560989777214
"3433",15.9,28.31283334,60.46666667,77,2.281,"5",13.5885069685274
"3434",18.3,33.26821265,61.65517241,76.24137931,2.842366667,"6",15.8772298752332
"3435",17.8,37.17262366,59.83870968,77.09677419,3.886466667,"7",18.9598570364777
"3436",16.1,36.5525,55.86666667,78.8,3.74995,"8",19.4970781597243
"3437",7,26.7935,47.46666667,84,3.262732143,"9",17.637181261804
"3438",18,23.592,42.43333333,86.63333333,2.389283333,"10",16.2189071095729
"3439",14.8,30.4425,42.66666667,86.76666667,2.343883333,"11",18.7036443494132
"3440",22.3,36.03816667,38.33333333,90.3,2.1573,"12",20.8497191673168
"3441",19,28.63116667,37.43333333,90.9,1.996216667,"13",18.0253373086853
"3442",18,22.67266667,38.56666667,89.83333333,3.6165,"14",17.6783560169965
"3443",13.6,21.571,41,87.26666667,2.418266667,"15",15.7271476010186
"3444",20.9,25.11,48.9,82.7,4.3858,"16",18.037723757775
"3445",14.5,26.65216667,61.26666667,77.93333333,4.1489,"17",15.4859302462983
"3446",11.7,24.83266667,61.16666667,76.93333333,3.82855,"18",14.1152340142675
"3447",16.8,31.25633334,62.86666667,76,4.066366667,"19",16.5387975197209
"3448",5.9,15.96383334,66.13333333,74.86666667,2.726883333,"20",8.38734000316177
"3449",8.6,15.17716667,68.9,74,2.684533333,"21",7.71633008504505
"3450",4.4,15.38033334,68.8,73.7,2.138066667,"22",7.05432727936702
"3451",9.8,22.40123563,67,73.82758621,2.504133333,"23",10.4975244895387
"3452",21.2,39.19383334,62.06666667,73,3.805066667,"0",18.5576647866185
"3453",21.5,42.1965,60.7,72.8,4.330116667,"1",20.3837578039129
"3454",21.1,42.34444253,60.03448276,72,3.849466667,"2",19.8028296590882
"3455",20.6,44.78275269,57.90322581,72.09677419,3.400446429,"3",20.4968063678682
"3456",24.8,48.0415,59.93333333,72.23333333,3.180383333,"4",21.5652967798947
"3457",23.8,50.575,63.53333333,72.1,3.422716667,"5",22.9352489456043
"3458",24.3,55.86433334,64.76666667,72,4.459633333,"6",26.9807415080425
"3459",24.6,65.08033334,64.23333333,72.3,5.7282,"7",33.1099065123989
"3460",32.9,61.734,57.53333333,75.3,4.817783333,"8",31.7177530673297
"3461",27.6,52.12433334,49.36666667,79.7,3.716216667,"9",27.9890974284717
"3462",20.6,42.44783334,37.63333333,86.03333333,3.346983333,"10",26.4987910113927
"3463",22.3,35.6493046,30.72413793,90.82758621,2.8366,"11",24.0163321433187
"3464",23.1,38.5503871,29.48387097,93.12903226,2.9102,"12",24.8789486650238
"3465",20.5,36.50133333,26.83333333,95.2,2.5338,"13",23.9669507281711
"3466",21.3,33.90616667,27.2,95.3,2.337666667,"14",22.6353441530947
"3467",18.1,32.722,29.86666667,92,2.18775,"15",22.0413808370737
"3468",18.4,29.172,34.83333333,87.63333333,2.56035,"16",20.9387144732933
"3469",20.9,36.90716667,38.86666667,83.9,2.9286,"17",23.9472727270062
"3470",26.3,41.19666667,42.1,81.76666667,4.0413,"18",25.9509488805202
"3471",25.2,45.15783333,46.53333333,80.06666667,3.941928571,"19",25.7491241558676
"3472",28.3,50.54233334,49.9,78.76666667,5.228783333,"20",28.3001048524963
"3473",49.6,92.00133333,51.83333333,77.83333333,7.028166667,"21",49.7743874656647
"3474",24.3,54.7385,57.6,75.96666667,3.900183333,"22",26.9804697560054
"3475",22.6,48.0895,60.56666667,75,3.778283333,"23",22.8185130499275
"3476",24.3,48.2355,60.83333333,74.26666667,3.864316667,"0",22.8214832163341
"3477",24.8,56.961,61.93333333,74,2.678333333,"1",25.9120321675337
"3478",20.7,38.55433334,59.83333333,73.96666667,1.8652,"2",16.1871690417695
"3479",18.4,39.42545403,60.82758621,73.06896552,2.2729,"3",16.7921219223783
"3480",16.8,40.80601076,61.64516129,73,2.625916667,"4",17.7144468080468
"3481",20.1,42.7525,62.13333333,72.43333333,2.6909,"5",18.4591552138296
"3482",17.4,41.66683333,62.96666667,71.56666667,2.91315,"6",18.116651056157
"3483",13.8,43.1125,62.06666667,72.46666667,3.657616667,"7",19.8427943932409
"3484",14.5,37.491,55.4,76.3,3.662716667,"8",19.1161656421651
"3485",12.8,28.499,45.3,82.4,3.027875,"9",18.862482680982
"3486",13,22.56116667,36.8,88.3,2.472633333,"10",17.3142695144338
"3487",12,23.3142742,27.93548387,96.06451613,2.1329,"13",17.9433104177739
"3488",11.1,15.43133334,26.9,97.26666667,1.970283333,"14",14.7092498387916
"3489",7.3,24.64966667,32.53333333,92.6,2.058883333,"15",17.6863286723613
"3490",24.8,21.4105,33.33333333,92.4,2.286416667,"16",16.4480675019398
"3491",14.5,25.9735,40.4,85.96666667,2.81425,"17",18.6463127157756
"3492",23,31.73733333,47.5,82,3.22625,"18",19.6178024608477
"3493",12.5,23.14733333,55.23333333,79.23333333,2.586166667,"19",13.1521916496468
"3494",7.9,11.0695,59.93333333,76.7,1.217533333,"20",5.23560800269463
"3495",9.5,15.7645,60.6,76.16666667,1.475016667,"21",7.28270319496756
"3496",8,15.79783333,61.66666667,75.66666667,1.372383333,"22",6.9810411883191
"3497",8.4,19.01016667,63.56666667,74.96666667,3.233783333,"23",10.4013859062267
"3498",12.1,22.86883334,61.5,75,2.684266667,"0",11.381456754682
"3499",7.9,22.85,59.56666667,75,2.6052,"1",11.4035014268378
"3500",6.5,20.64433334,57.46666667,74.53333333,1.879433333,"2",9.69818970295163
"3501",13.5,23.31933333,60.16666667,73.3,2.35885,"3",10.8947099182623
"3502",13,28.989,63.36666667,72.53333333,2.810033333,"4",13.392247716942
"3503",13.1,32.53583334,64.2,73,2.77,"5",14.7139117121902
"3504",18.8,31.58383333,63.8,73,2.904183333,"6",14.5497048773807
"3505",14.8,38.40933333,62.2,73.46666667,3.743216667,"7",18.2646845310746
"3506",19.3,36.41716667,54.93333333,77.46666667,3.341410714,"8",18.7154656883489
"3507",22,36.1465,48.23333333,80.93333333,2.79885,"9",20.3689868720374
"3508",17.3,33.77666667,48.63333333,81.06666667,2.860783333,"10",19.4836970939984
"3509",16,31.923,45.06666667,83.5,2.655183333,"11",19.6668369181922
"3510",15.7,30.35616667,36.66666667,89.16666667,2.3446,"12",19.9567658478033
"3511",21.8,31.029,32.7,92,2.362866667,"13",20.6628420778434
"3512",16.7,27.72566667,30.3,93.7,2.019533333,"14",19.2896028887125
"3513",24.9,35.08733334,29.66666667,93.43333333,2.59005,"15",23.0429030973773
"3514",18.9,41.97933334,38.46666667,85.1,3.544433333,"17",26.5413735326364
"3515",35.2,53.5085,44.8,81.23333333,4.701,"18",31.5396628623779
"3516",38.3,60.277,48.46666667,79.06666667,5.786466667,"19",34.5292308166434
"3517",43.3,70.02116667,54.1,77.2,5.794666667,"20",37.6124078524303
"3518",44.6,75.26533334,57.93333333,75.9,5.584633333,"21",38.9601536987245
"3519",36,70.83816667,57.66666667,75.76666667,5.62995,"22",36.9759749546839
"3520",39.3,72.35183334,58.46666667,75.5,5.617178571,"23",37.5096309089611
"3521",40.2,67.04683334,55.56666667,74.83333333,4.935766667,"0",34.7496821075319
"3522",34.7,67.0585,55.8,73.16666667,4.842116667,"1",34.3085364659969
"3523",39.4,76.42516667,59.93333333,72.06666667,5.561783333,"2",38.5208633385872
"3524",48.4,83.4775,61.96666667,71.43333333,5.7304,"3",41.7792613942126
"3525",42.7,83.785,62.83333333,71,5.75985,"4",41.8428929168301
"3526",48.5,88.631,63.4,70.4,8.0792,"5",45.2691770636658
"3527",47.2,94.30066667,64.5,70,8.155683333,"6",48.467412453352
"3528",49.4,99.48316669,64,70.86666667,9.8913,"7",52.8305957507203
"3529",48.3,93.40966667,58.86666667,74.53333333,9.458321429,"8",49.9544795423975
"3530",41.6,76.37383334,52.06666667,78.73333333,7.6011,"9",42.0518162832954
"3531",29.9,56.353,49,81.03333333,5.246983333,"10",32.2395865134105
"3532",22.2,40.88733334,43.53333333,84.53333333,4.082166667,"11",25.1104641294332
"3533",21.2,37.72583334,35.43333333,90.3,3.835333333,"12",24.5897399044425
"3534",27.4,45.26183334,32.86666667,92.36666667,3.94165,"13",27.9703684305665
"3535",17.6,28.70966667,29.3,93.7,3.418683333,"14",21.7849787268544
"3536",17.4,29.149,29.9,92.53333333,3.5421,"15",22.2506276971033
"3537",20.8,29.19383334,33.96666667,88.53333333,4.054016667,"16",22.8004923373999
"3538",26.1,42.48116667,39.33333333,84.53333333,6.045483333,"17",28.8128003257879
"3539",28.2,41.13016667,45.13333333,81.53333333,5.52445,"18",26.2060590092492
"3540",34.9,51.87866667,50.06666667,79.63333333,7.22475,"19",30.0899691545521
"3541",28.8,53.733,53.13333333,78.26666667,6.628392857,"20",29.8022015030104
"3542",30.3,56.54833333,57,77.4,5.671633333,"21",30.0602253801006
"3543",31.4,61.044,60.03333333,76.8,5.372833333,"22",31.9201966070213
"3544",31,60.24,62.6,75.56666667,4.37045,"23",30.1282818400788
"3545",27.2,60.571,63,75.03333333,4.2362,"0",30.0251246671753
"3546",24.5,60.20066667,62.43333333,74.7,3.621383333,"1",29.0457923606278
"3547",29.3,56.73866667,61.9,73.6,2.650233333,"2",25.6757365521485
"3548",28.6,57.859,62.03333333,72.96666667,2.770466667,"3",26.3393652458424
"3549",28,59.306,62.8,72.26666667,3.325116667,"4",27.7030111268866
"3550",25.4,59.05666667,62.73333333,72.5,3.5034,"5",27.8306035238275
"3551",29.3,60.69066667,62.43333333,72.66666667,4.223683333,"6",29.6421276452738
"3552",31,63.11316667,62.26666667,72.86666667,5.280266667,"7",31.9784646793116
"3553",32,55.83,58.16666667,75.5,4.574733333,"8",28.1609777851037
"3554",19.6,39.678,51.56666667,78.6,3.0627,"9",20.5987345842585
"3555",22.2,39.66266667,47.03333333,81.13333333,3.145285714,"10",22.5172284607106
"3556",22.5,36.78733333,41.63333333,84.33333333,2.900983333,"11",22.80713585178
"3557",23.4,38.6765,37.43333333,86.7,3.017283333,"12",24.453040237458
"3558",22.6,34.205,36.16666667,86.6,3.462283333,"13",23.8436441032264
"3559",18.5,33.68866667,35.76666667,87.23333333,3.23555,"14",23.2922492492802
"3560",21.2,30.424,33.8,88.5,3.352316667,"15",22.4755242726363
"3561",25.8,33.38616667,34.33333333,88.1,3.95105,"16",24.2599117953277
"3562",35,43.082,40.4,82.96666667,4.64615,"17",27.9567073609036
"3563",36.4,48.05816667,45.36666667,79.76666667,6.316166667,"18",29.2771096254108
"3564",51.9,78.65416667,50.73333333,77.8,10.61675,"19",45.2858365538368
"3565",43.1,80.16533334,53.83333333,76.66666667,7.757733333,"20",42.9300748525118
"3566",42.8,78.90133333,57.16666667,75.43333333,7.860553571,"21",41.5264499499223
"3567",37.8,70.46266667,61.03333333,74.2,6.374283333,"22",36.5130166600642
"3568",36.1,69.28616667,62.86666667,73.36666667,7.761433333,"23",36.2081564670371
"3569",39.5,70.28166667,64.3,72.4,7.642583333,"0",36.3966913213642
"3570",35.3,71.7765,64.46666667,71.76666667,5.581566667,"1",36.1476121113133
"3571",38.8,72.22583333,64.53333333,70.83333333,4.93155,"2",35.7234059462967
"3572",40.4,74.5125,67.6,69.86666667,7.601116667,"3",37.7667969606042
"3573",39.8,76.397,67.96666667,69.03333333,9.298966667,"4",39.4906795769109
"3574",37.2,74.68383334,67.36666667,68.93333333,8.954607143,"5",38.462182253626
"3575",35.9,75.9005,66.06666667,69,6.560883333,"6",37.9529099783159
"3576",39.8,88.3545,64.86666667,70.16666667,8.303216667,"7",45.1412212341669
"3577",35.3,74.33166667,58.9,73.56666667,7.171733333,"8",38.5851062537476
"3578",40.7,66.37,47.73333333,80.23333333,6.23075,"9",38.4533985340012
"3579",31.3,54.4765,39.23333333,85.96666667,5.22,"10",33.8559240458365
"3580",33.5,49.9255,33.73333333,89.7,4.790416667,"11",31.685687045586
"3581",28.9,41.86066667,30,92.73333333,3.874183333,"12",27.3171145653696
"3582",32.9,41.45033334,26.3,95.46666667,5.573716667,"13",29.2215949528543
"3583",32.1,43.13698851,28.62068966,92.65517241,4.286160714,"14",28.8076358837213
"3584",27.6,45.564,32.33333333,90.13333333,5.481816667,"15",30.4517017377456
"3585",34.1,40.31783334,30.7,90.13333333,5.089716667,"16",28.5401827724953
"3586",39.2,48.84946552,38.26666667,84.16666667,6.864683333,"17",32.4621771015427
"3587",44,60.18766667,43.8,80.46666667,10.78205,"18",39.2578834258008
"3588",54.2,72.5908046,49.62068966,78.5862069,13.56695,"19",44.5432508999311
"3589",51.9,73.54583334,52.96666667,77.16666667,9.81675,"20",41.576937753016
"3590",54.7,84.96933333,55.56666667,76.16666667,14.08321429,"21",48.5769179510217
"3591",45.2,76.81283334,58.2,75,11.57276667,"22",43.0446271893707
"3592",36.1,68.13166667,59.4,74.23333333,10.81561667,"23",38.2453894666994
"3593",40.1,74.56566667,63.43333333,73.5,10.2598,"0",40.3805874770601
"3594",43.4,78.079,64.36666667,73,7.926016667,"1",40.1759571302434
"3595",46.6,81.43333333,65.5,73,7.226178571,"2",41.4565655681962
"3596",41.7,83.4355,65.86666667,72.53333333,6.656166667,"3",42.1778698547285
"3597",50.8,81.30733334,65.5,72.03333333,4.878383333,"4",40.0399255667794
"3598",49.7,88.611,66.16666667,71.66666667,5.411133333,"5",44.2294214066772
"3599",56.1,97.83199999,65.86666667,71.83333333,6.255983333,"6",50.0120207964766
"3600",50.6,90.47166667,63.83333333,72.13333333,5.6327,"7",45.5892302746139
"3601",52.4,87.92366667,60.6,73.6,5.815416667,"8",44.665127681797
"3602",46.5,80.22001724,54.23333333,77.2,5.324816667,"9",41.986265692753
"3603",36.7,72.286,43.6,84.26666667,6.045983333,"10",42.5376662820718
"3604",36.6,63.2305,32.36666667,92.86666667,6.53575,"11",39.4854247127266
"3605",37.5,50.42216667,26.1,97.26666667,4.610160714,"12",32.3879167074165
"3606",31.6,46.95916667,24.03333333,100.4666667,3.994216667,"13",30.6876065454011
"3607",35.8,44.39816667,23.63333333,100.1666667,4.252083333,"14",29.8810865972983
"3608",35.9,42.44083334,24.26666667,98.86666667,3.699283333,"15",28.1477845510512
"3609",31.4,44.3275,26.36666667,95.9,3.840016667,"16",28.7025666653089
"3610",37,48.59883334,33.06666667,88.9,4.51,"17",31.2421617794299
"3611",46.4,68.13883334,42.23333333,83.5,8.058766667,"18",41.989089255303
"3612",46.9,70.67183334,47.7,80.8,6.882633333,"19",40.8561956407019
"3613",46.8,73.2535,53.5,78.36666667,6.548916667,"20",39.8597036154247
"3614",45.1,73.54716667,54.96666667,76.7,6.155266667,"21",39.0990992889263
"3615",47.1,77.72866667,58.76666667,75.26666667,6.1269,"22",40.1231840937557
"3616",51,82.877,59.8,75.06666667,6.554571429,"23",42.6400125405939
"3617",45.5,82.72316667,60,75.13333333,4.772383333,"0",41.5037499845404
"3618",50,83.64733334,59.76666667,74.3,5.8843,"1",42.5974141359503
"3619",44,80.70466667,59.96666667,73.56666667,5.539816667,"2",40.7754949633225
"3620",49.3,84.213,61.33333333,72.63333333,6.758683333,"3",42.8215991539651
"3621",49.8,85.72116667,60.23333333,72.56666667,6.532966667,"4",43.6021227201813
"3622",48,77.53866667,57.43333333,73,4.400066667,"5",38.4614964522091
"3623",44.1,78.29216667,57.83333333,73,4.896233333,"6",39.2454451425587
"3624",50.9,84.6365,58.56666667,73.8,5.302083333,"7",42.7721274354307
"3625",45.7,97.33333332,54.36666667,76.06666667,4.6873,"8",50.5429943674694
"3626",37.4,73.75116667,46.7,80.3,4.348,"9",40.8900435574576
"3627",37.4,63.70483334,37.1,87.16666667,3.557803571,"10",37.5908311791093
"3628",37.7,55.49183334,30.33333333,92.46666667,3.219316667,"11",33.1822175675127
"3629",41.5,55.44806897,26.17241379,96.75862069,3.481566667,"12",33.8549121773547
"3630",34.4,49.09982258,22.93548387,99.64516129,3.3236,"13",31.0723898465428
"3631",33.7,49.01583334,21.73333333,100.7,3.451266667,"14",31.5281093851905
"3632",34.5,46.39783333,21.86666667,100.3666667,3.3361,"15",30.0572063159098
"3633",32.8,42.98333334,23.73333333,97.56666667,2.893883333,"16",27.4799080320003
"3634",39.5,47.455,30.3,90.3,3.663433333,"17",30.2011057491847
"3635",41.9,58.11066667,37.96666667,84.13333333,6.569966667,"18",37.5165930036215
"3636",43.8,64.61516667,44.4,81.36666667,6.975833333,"19",39.0838164004973
"3637",46,71.91233334,48.7,79.23333333,5.802733333,"20",40.3658969364637
"3638",48.2,81.14133334,51.56666667,77.4,4.981983333,"21",42.7984925814346
"3639",48.9,84.212,54.06666667,76.03333333,5.253982143,"22",43.6561100031712
"3640",44.7,80.48483334,56.86666667,74.8,4.700116667,"23",40.5755681785164
"3641",40.2,81.09683333,59.03333333,73.96666667,4.957366667,"0",40.6939592958514
"3642",45.2,84.23683333,61.36666667,73.23333333,4.319816667,"1",41.3548634437125
"3643",46.3,87.79366667,64.06666667,72,3.54565,"2",42.0276770247978
"3644",38.5,77.32566667,63.36666667,72,3.62045,"3",36.8538449328103
"3645",38.2,74.58516667,61.83333333,73,3.789433333,"4",36.0564875131385
"3646",38.6,71.05466667,61.6,72.76666667,4.656866667,"5",35.3849299986171
"3647",37.4,72.9015,60.93333333,72.66666667,4.583333333,"6",36.1752290044899
"3648",40.9,76.97166667,58.73333333,73.4,5.163183333,"7",38.8330160757913
"3649",36.4,73.7055,55.86666667,75,4.036216667,"8",36.9247341293554
"3650",44.8,75.263,52.66666667,76.66666667,3.9548,"9",38.5403027383937
"3651",46.3,74.9225,48.76666667,79.46666667,3.892566667,"10",40.0826561974436
"3652",48.6,80.86316667,46.2,81.66666667,4.671571429,"11",44.8582476915769
"3653",39.8,69.63783334,35.16666667,90.03333333,3.806066667,"12",40.5317747561564
"3654",41,62.60083333,27.53333333,96.56666667,3.802983333,"13",37.8333077687158
"3655",36.4,53.299,23.9,99.46666667,3.17215,"14",32.8677638089731
"3656",35.5,44.1465,21.56666667,100.2333333,2.905616667,"15",28.5352380031324
"3657",29,41.58466667,21.96666667,97.36666667,3.4476,"16",27.9842415657167
"3658",30,42.5655,27.56666667,90.1,4.001266667,"17",29.4161577455447
"3659",45.6,62.94183334,34.93333333,83.83333333,8.801316667,"18",42.2907852585048
"3660",54.3,84.28666667,42.16666667,80.73333333,11.06055,"19",51.8458240874409
"3661",45.7,74.18183334,49.43333333,78.16666667,6.617767857,"20",41.2316418719189
"3662",38.3,76.47833333,56.13333333,75.66666667,5.80355,"21",39.8088616577145
"3663",40.2,75.02366667,59.46666667,74.3,5.207066667,"22",38.0888573098318
"3664",39.8,74.66383333,61.33333333,73.5,5.157416667,"23",37.6043248400593
"3665",36.4,70.78033334,61.7,73.16666667,4.239716667,"0",34.8898494743684
"3666",33.5,67.38416667,61.36666667,73,3.60905,"1",32.5228078879113
"3667",33.2,66.57033334,60.93333333,73,3.791366667,"2",32.3708865449033
"3668",29.9,61.31633334,61.23333333,72.96666667,3.374433333,"3",29.078905782701
"3669",24.3,58.777,62.4,72.76666667,4.23395,"4",28.6059426101482
"3670",35.1,67.14316667,63,72.83333333,5.892166667,"5",34.3709257841151
"3671",38.2,76.61383334,62.06666667,73.66666667,6.15675,"6",39.0608356699631
"3672",40.1,81.24483334,61.2,74.1,5.932616667,"7",41.2745214225269
"3673",38.6,76.46683333,55.4,77.23333333,5.995232143,"8",40.4231404987338
"3674",38.2,64.7075,48.4,81.3,5.4039,"9",37.1397481397583
"3675",31.6,53.98066667,45.73333333,83.66666667,4.785966667,"10",31.5170628106118
"3676",26.1,50.15683334,39.73333333,88.66666667,5.172283333,"11",30.40002662723
"3677",30.4,39.483,31.53333333,95.56666667,4.746316667,"12",26.0606875875817
"3678",14.8,21.29483333,34.26666667,92.9,3.042866667,"13",16.8888427067635
"3679",8.6,13.54283333,31.53333333,95.16666667,2.035847458,"14",12.7678195249134
"3680",7.8,18.80383334,30.56666667,95.7,2.999616667,"15",16.3728593015972
"3681",22.1,18.76433334,31.2,94.36666667,4.321866667,"16",18.0406322386086
"3682",24.5,32.35816667,40.76666667,87.5,6.441283333,"17",23.7477039616136
"3683",29,44.58816667,47.26666667,83.73333333,6.702566667,"18",27.3899563593732
"3684",37.5,56.459,53.26666667,80.8,6.748714286,"19",31.936797511867
"3685",31.7,56.28602299,56.37931034,79,8.049183333,"20",31.4009328347758
"3686",34.4,60.43172989,59.5862069,77.86206897,7.828316667,"21",32.9520996170718
"3687",30.9,58.22916667,62.4,77,7.753866667,"22",31.2709174054954
"3688",70.2,64.96316667,62.76666667,76.96666667,6.888266667,"23",34.5856066834452
"3689",32.3,66.14816667,62.06666667,77.3,5.695283333,"0",34.8237094717377
"3690",33.9,60.80066667,61.96666667,77.16666667,4.747316667,"1",31.2629967614127
"3691",25.6,44.3215,61.36666667,77,3.125533333,"2",20.7135132570504
"3692",19.9,42.3925,61.3,76.3,3.7094,"3",20.4488100906914
"3693",27.4,51.38783334,62.9,75.96666667,4.454566667,"4",25.3767047506911
"3694",21.1,43.378,62.43333333,75.93333333,4.715142857,"5",21.8197553257
"3695",21.3,47.84666667,63.86666667,75.06666667,3.382883333,"6",22.0609485957152
"3696",24.1,50.32683334,63.33333333,75.16666667,3.6513,"7",23.6860248746231
"3697",30,57.30433333,60.83333333,76.7,5.174183333,"8",29.6040578259298
"3698",27.5,52.18847701,56.31034483,78.68965517,4.677283333,"9",27.338607300732
"3699",28.6,47.28454598,52.82758621,80.68965517,3.64235,"10",24.7653559027683
"3700",27.1,53.22933334,50.53333333,82.23333333,4.8661,"11",29.8498322431859
"3701",24.9,45.03701724,46.6,84.5,4.18305,"12",25.9345556181473
"3702",23.9,46.46383333,43.6,86.96666667,4.5305,"13",27.2320707350895
"3703",22.9,40.03316667,39.06666667,90,4.377283333,"14",24.9218839548716
"3704",28.1,42.0155,40.2,88.83333333,4.963716667,"15",26.2635090692401
"3705",30.2,44.99716667,40.23333333,88.8,5.313783333,"16",27.8001042449681
"3706",31.9,44.77816667,45.3,84.33333333,7.307232143,"17",28.2034523846223
"3707",45.3,54.79516667,50.13333333,81.66666667,11.14963333,"18",34.6720496778661
"3708",42.9,66.08816667,56.7,79.5,10.0027,"19",38.2126007085372
"3709",37,69.57,60.2,78.03333333,8.512616667,"20",38.0030634669823
"3710",40.3,74.05216667,61.7,76.63333333,7.32505,"21",39.0051791896207
"3711",41.8,77.629,62.53333333,76.66666667,7.671133333,"22",40.7326181625574
"3712",38.5,76.55366667,61.1,76.96666667,8.437666667,"23",40.7811736140498
"3713",43.9,75.74783334,61.13333333,76.73333333,7.872035714,"0",40.0507724938482
"3714",39.9,72.3625,64,74.73333333,5.617366667,"1",36.9998297322848
"3715",31,65.67166667,64.66666667,74.36666667,4.153833333,"2",32.436022504767
"3716",33.2,65.43333334,63.9,74.96666667,4.299416667,"3",32.6327147788342
"3717",33.7,61.49666667,63.16666667,74.8,4.936216667,"4",31.1694684652941
"3718",28.6,58.30166667,63.23333333,74.16666667,4.140233333,"5",28.4573092551702
"3719",27,57.4745,62.13333333,74.36666667,5.354266667,"6",29.2051987685108
"3720",31.5,64.31883334,61.03333333,75.2,5.39505,"7",33.2217398263567
"3721",37.2,64.94966667,56.76666667,77.56666667,5.807883333,"8",34.8109295294555
"3722",37.1,63.98883334,56.2,77.63333333,4.83965,"9",33.729398265673
"3723",32.5,61.20883334,50.93333333,80.56666667,4.371683333,"10",33.5714356008312
"3724",40.3,68.8435,42,87.06666667,5.196178571,"11",40.18476926796
"3725",39.4,62.2065,32.3,95.2,6.454366667,"12",38.3078939874713
"3726",36.1,54.84083334,26.23333333,100.9333333,4.927183333,"13",35.2214599533297
"3727",37,48.56316667,23.43333333,102.7,4.521633333,"14",32.4438527784824
"3728",31.3,44.03166667,23.06666667,101.9,4.174716667,"15",29.9672258778163
"3729",28.3,44.77966667,26.7,96.1,4.8457,"16",29.8402667390376
"3730",47.6,67.18183333,32.46666667,90.76666667,10.32796667,"17",44.3907576970454
"3731",64.8,92.46766667,39.53333333,86.43333333,24.38342857,"18",62.1144396772906
"3732",50,88.34066667,43.7,84.73333333,9.880783333,"19",52.3470421339377
"3733",45.4,68.58983333,47.43333333,82.8,8.097983333,"20",40.5419068800229
"3734",42.3,65.57116667,52.76666667,79.33333333,6.426483333,"21",36.5914298864238
"3735",41.3,70.3775,56.76666667,77.36666667,6.638433333,"22",37.7423275313665
"3736",36.4,66.3305,59.6,75.66666667,5.3555,"23",34.4308738002844
"3737",30.4,58.7295,60.83333333,74.93333333,4.437883333,"0",29.3046256228391
"3738",27.6,58.2975,61.93333333,74.1,4.716416667,"1",29.1035556200831
"3739",30.3,59.56516667,62.03333333,74,4.934482143,"2",29.9870784408034
"3740",37.1,66.7397069,62.26666667,74,7.952216667,"3",35.211945709239
"3741",36.1,69.61066667,63.1,73.5,9.435866667,"4",37.4378062775458
"3742",31.4,69.63716667,64.7,72.96666667,6.619233333,"5",35.8198352797902
"3743",44.3,92.906,65.16666667,73,9.449683333,"6",49.0147490056601
"3744",43.6,95.7475,64.8,72.9,9.145533333,"7",50.4177987120152
"3745",44.6,92.38183333,60.86666667,75.36666667,8.382416667,"8",48.6210120904106
"3746",49.1,95.2455,50.23333333,82.1,9.884375,"9",54.6012327328815
"3747",50,93.04883334,37.36666667,91.16666667,10.78955,"10",55.9365294838609
"3748",43.7,73.99683334,28.03333333,97.73333333,8.3013,"11",45.9215323362112
"3749",31.7,51.861,23.26666667,102.3,4.7877,"12",34.4023234806448
"3750",31.7,41.40183333,21.23333333,103.9666667,3.41555,"13",28.4782945331802
"3751",26.8,35.76,20.33333333,104.8,2.696533333,"14",25.5816203237323
"3752",28.3,35.933,21.03333333,103.8333333,2.711216667,"15",25.5338598561123
"3753",25.5,34.39016667,24.16666667,99.33333333,2.81065,"16",24.0254141037644
"3754",30.2,43.2885,30.13333333,92.9,3.597666667,"17",27.4719548002218
"3755",34.8,46.41716667,35.33333333,88.33333333,4.8797,"18",29.9633508754105
"3756",44.5,61.581,41.8,85.46666667,6.952357143,"19",37.8947891274782
"3757",36.7,63.177,49.03333333,81.76666667,6.513583333,"20",36.7308484098168
"3758",35.4,65.61666667,51.8,79.53333333,6.25685,"21",36.819080023507
