"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_ATM_pred"
"6865",15.7,36.96705556,34.02016667,59.26666667,82.16666667,4,21.7181982286166
"6866",16.5,36.7455,33.895,61.37777778,81.18888889,5,21.5129649550197
"6867",25.1,34.211,31.3185,61.15555556,81.64444445,6,20.0553475711774
"6868",6.7,19.051,18.99311111,66.23333333,75.33333333,7,13.0003173470955
"6869",23.9,48.28694445,40.23561111,64.12222222,76.97777778,8,25.3173825170485
"6870",21.2,44.55933333,38.39144444,58.05555556,80.26666667,9,25.0002061373988
"6871",22.3,40.57844444,36.15488889,49.02222222,86.6,10,23.9208096494812
"6872",24.7,38.92511111,35.0795,37.53333333,92.82222222,11,24.9896334990813
"6873",29.5,40.64166667,36.04388889,32.55555556,97.2,12,25.3596155560752
"6874",20.6,35.27,32.73055556,30.82222222,98.92222221,13,23.4794659171642
"6875",20.3,28.03177778,27.79188889,26.88888889,101.3555556,14,22.4483572862651
"6876",22.1,28.769,28.44233333,25.51111111,102.3111111,15,23.1968108019003
"6877",22.4,30.2155,29.56961111,25,101.8333333,16,23.7935236945334
"6878",20.5,35.48483333,32.97822222,29.95555555,97.05555556,17,24.1923477742255
"6879",30.6,49.41433333,40.48944445,38.06666667,93.25555556,18,29.2465157286732
"6880",37.8,59.24182376,45.07807854,40.10689655,91.01072797,19,34.7408896008383
"6881",80.9,131.8502222,87.70833333,42.8,89.48888889,20,73.9617349062733
"6882",56.6,133.0375,89.03927778,43.02222222,88.8,21,75.6033636633817
"6883",31.8,60.01583333,45.67316667,44.17777778,87.85555556,22,34.914047914104
"6884",29.4,65.40344445,47.882,46.25555556,86.9,23,37.6394028160083
"6885",29.9,59.1745,45.47905556,48.2,85.95555556,0,34.1180348447998
"6886",27.4,50.94316667,41.81272222,50.38888889,84.97777778,1,29.4016270562507
"6887",27.4,53.74666667,43.10327778,52.54444444,83.98888889,2,30.7204999046361
"6888",23.5,53.93772222,43.20644445,54.03333333,83,3,30.778612450512
"6889",22.3,52.29616667,42.48644444,56.18888889,82.08888889,4,29.6264842368302
"6890",27,51.73233333,42.236,58.8,81.12222222,5,28.9455922715021
"6891",29,54.3195,43.36438889,60.27777778,80.95555556,6,30.134476509534
"6892",32.4,56.50038889,44.2695,58.93333333,82.06666667,7,31.4052169660203
"6893",32,56.99227778,44.38527778,54.1,84.73333333,8,31.6856811523695
"6894",28.7,50.41333333,41.43633334,46.87777778,89.48888889,9,28.6609805375806
"6895",33,42.83222222,37.33,36.26666667,97.22222222,10,25.1994874679199
"6896",33.6,42.32238889,37.02705556,31.17777778,100.9222222,11,26.4447318298753
"6897",30.4,41.53055556,36.60811111,28.11111111,103.3,12,27.2420233068234
"6898",34.6,39.66983333,35.49472222,28.14444445,102.2444445,13,26.3801624937118
"6899",7.9,34.17094444,29.07388889,48.56666667,86.23333333,14,20.0359044950247
"6900",23.8,36.05433334,32.5725,51.63333334,85.45555556,15,21.3147935223444
"6901",25,36.06472222,33.12111111,46.38888889,87.81111111,16,22.2625142962229
"6902",28.1,37.435,33.99716667,42.36666667,88.67777778,17,23.7697743781883
"6903",16.5,32.17855556,28.71866667,49.98888889,83.42222222,18,20.5108987132565
"6904",16.6,34.227,31.263,54.67777778,81.55555555,19,20.8616383433434
"6905",30.8,53.97433333,42.73288889,58.48888889,82.12222222,20,29.568633478812
"6906",31.1,52.56816667,42.42833334,56.06666667,82.87777778,21,29.4748951801807
"6907",41.8,74.649,52.81983333,56.11111111,83,22,43.4767404135929
"6908",30.2,55.39244445,43.59755556,52.86666667,83.08888889,23,31.501092831309
"6909",29,49.68027778,41.07438889,50.44444444,83.76666667,0,29.0156051649388
"6910",29.4,43.18866667,37.53922222,49.08888889,83.74444444,1,26.037657749458
"6911",19.5,34.85772222,32.68422222,49.21111111,82.98888889,2,22.8277418691018
"6912",22.2,32.5275,31.2285,50.2,82.28888889,3,21.8799360976922
"6913",22.7,38.27577778,34.76833334,52.44444445,81.98888889,4,23.443103318632
"6914",30.5,53.8335,42.97994445,55.82222222,81.4,5,30.2805181143432
"6915",37.9,74.69366667,51.98783334,57.92222222,81.44444444,6,42.2061226983364
"6916",34.4,72.48944445,50.591,51.8,84.94444444,7,40.725205902917
"6917",31.2,52.43266667,42.15533334,41.1,90.12222222,8,31.0153099188674
"6918",31.4,51.22216667,41.65711111,34.93333333,95.53333333,9,30.3843312709845
"6919",30.1,39.94683334,35.65505556,28.31111111,100.7888889,10,26.2844901653864
"6920",16.4,34.94711111,32.67672222,27.82222222,100.7222222,11,24.4994666931991
"6921",27.7,40.82855555,36.12538889,34.98888889,96.95555556,12,24.7289219571378
"6922",27,48.50061111,40.32666667,40.82222222,93.2,13,28.2842750639053
"6923",22.3,38.89027778,34.92233333,36.48888889,95.31111111,14,24.0659976279987
"6924",27.1,41.80877778,35.43016667,28.47777778,100.8888889,15,26.0855655464126
"6925",13.5,17.70288889,17.64644445,26.53333333,99.62222223,16,18.2317856768409
"6926",28.7,38.50411111,30.97333333,29.76666667,94.98888889,17,23.9857752540725
"6927",20,33.85794444,30.56288889,33.11111111,92.65555556,18,23.7623683372057
"6928",38.3,62.70805556,46.45311111,37.7,90.42222222,19,37.421984952264
"6929",33.8,66.4745,48.37833333,40.7,88.77777778,20,39.4919252907359
"6930",21.1,37.834,34.39772222,42.92222222,87.35555556,21,24.1645854429468
"6931",23,43.55877778,37.64066667,46.26666667,86.32222222,22,25.9437145895597
"6932",21.9,38.48133334,34.8535,49.33333333,84.61111111,23,23.655227508665
"6933",17.4,35.78544444,33.33116667,50.64444445,83.38888889,0,22.7400259172709
"6934",17.8,34.55444445,32.59177778,52.3,82.48888889,1,22.0753716059498
"6935",17.3,31.9245,30.81072222,54.43333333,81.08888889,2,20.6506622221519
"6936",14.7,26.8685,26.77288889,54.11111111,80.8,3,18.8744078559778
"6937",18.6,28.57516667,28.07861111,54.18888889,80.44444444,4,19.3341299950632
"6938",15,31.13027778,30.15427778,55.8,80.08888889,5,19.8710937453128
"6939",23.1,39.03411111,35.22644445,57.02222222,80.38888889,6,22.6858860760039
"6940",26.9,43.99644444,38.11627778,54.37777778,82.57777778,7,25.5067405835447
"6941",28.8,45.41144445,38.54383333,48.78888889,86.68888889,8,25.9091044556534
"6942",23,43.81294444,37.83605556,44.85555556,89.05555555,9,25.8169049417991
"6943",26.8,41.02866667,36.32722222,40.86666667,92.84444444,10,24.8897352246771
"6944",25,39.24511111,35.2555,33.34444445,99.47777778,11,24.2962672884619
"6945",26.2,35.85594445,33.24227778,24.83333333,107.7555555,12,24.9570037726454
"6946",26.7,36.71333333,33.59733333,25.35555556,104.3,13,25.8430389070482
"6947",15.2,31.76516667,30.53433333,20.76666666,107.7555556,14,24.1986883917176
"6948",22.5,28.89961111,28.358,18.71111111,109.6888889,15,23.2165893064449
"6949",20.8,32.81366667,31.23966667,22.05555556,105.6666667,16,24.905788780604
"6950",40.7,49.8335,39.94488889,26.45555556,100.1,17,30.3875387275795
"6951",33.3,49.36366667,40.72194445,33.46666667,95.01111111,18,30.0829008381232
"6952",44,67.57888889,48.49827778,34.48888889,93.94444444,19,40.1454395503465
"6953",42.4,65.75077778,47.72344444,36.3,92.62222222,20,39.0469899770814
"6954",35,55.11538889,43.42661111,39.61111111,91.12222222,21,32.7683575844707
"6955",40.3,62.97294445,46.66183333,40.87777778,89.64444444,22,36.8898664037719
"6956",37.8,75.12372222,54.06227778,38.45555556,88.83333334,23,47.9753264803105
"6957",21.2,50.70511111,41.09011111,40.25555555,87.35555556,0,30.6237904743854
"6958",24.9,45.02355556,38.22872222,42.65555556,86.16666667,1,27.5310746594664
"6959",21.9,39.44172222,35.41705556,45.02222222,85.16666667,2,25.0178924656773
"6960",26.4,45.68355556,38.90816667,46.64444444,84.48888889,3,27.6428169841943
"6961",30.7,48.59094444,40.45794444,50.56666667,83.94444445,4,28.2839771263306
"6962",28.3,51.73244445,41.96622222,52.25555556,83.07777778,5,29.7257264253951
"6963",27.8,58.28594445,44.84316667,53.12222222,83.52222222,6,32.9088118638496
"6964",29.6,57.53222222,44.53288889,48.77777778,87.04444444,7,32.3536718522552
"6965",31.3,53.86611111,42.80911111,40.94444445,92.74444444,8,31.1549292769648
"6966",34.4,52.81838889,42.36761111,36.22222222,96.61111111,9,30.3497439090725
"6967",32.8,50.06083333,41.10888889,29.66666667,101.6111111,10,30.7993141414374
"6968",29.1,42.05761111,36.83344445,23.07777778,107.2111111,11,27.9308116932448
"6969",29.3,36.81261111,33.74216667,17.87777778,111.6222222,12,26.5356900867398
"6970",25.5,36.68044445,33.6535,17.76666666,111.6888889,13,26.5083030531273
"6971",24.1,31.37561111,30.3705,14.12222222,114.6222222,14,26.178881352771
"6972",25.5,31.81266667,30.66688889,16.51111111,108.9666667,15,24.2431013257979
"6973",28,35.18927778,32.81277778,25.08888889,102.4222222,16,25.5135388768557
"6974",24.2,40.83055556,36.17138889,32.61111111,95.28888889,17,26.1741231289687
"6975",17.6,29.69472222,28.35772222,36.63333333,91.17777778,18,22.078062043136
"6976",27.2,42.71116667,37.23022222,41.46666667,89.2,19,26.2702116095302
"6977",22.8,41.77016667,36.64438889,43.91111111,87.03333333,20,25.5756924450438
"6978",20.2,38.58672222,34.59805556,45.76666667,86.11111111,21,23.8859479727643
"6979",20.7,34.08911111,32.17838889,47.34444444,85.62222222,22,22.1556785519248
"6980",18.3,30.43983333,29.76277778,49.88888889,84.2,23,20.7705011544091
"6981",15.6,28.25122222,27.89755556,50.15555556,83.21111111,0,20.166679067315
"6982",10.9,24.23294445,24.21333333,54.01111111,81.25555556,1,17.9655867465203
"6983",14.7,22.38777778,22.37255556,54.74444444,81,2,17.0941943726523
"6984",11.8,18.58761111,18.58761111,52.68888889,81.37777778,3,16.0050437621497
"6985",17.8,23.27227778,23.12077778,58.9,81.32222222,4,16.7369345524749
"6986",3.2,9.023444444,8.944555556,67.14444444,76.46666667,5,7.04390899396194
"6987",10.8,12.15116667,11.97994445,67.71111111,75.28888889,6,8.94036015263509
"6988",3.9,8.723115942,8.723115942,66.75362319,75.52173913,7,6.35680561751759
"6989",16.2,26.66809524,26.49976191,56.09523809,81.23809524,9,18.4181133915032
"6990",24.2,31.1475,30.05983333,48.91111111,83.47777778,10,21.4001302570951
"6991",27.1,42.79705555,37.38722222,40.07777778,88.18888889,11,26.9925093420807
"6992",28.8,42.03461111,36.93877778,37.75555555,91.35555555,12,26.7522137853355
"6993",23,28.89355556,28.46966667,37.38888889,91.94444445,13,21.7004786192467
"6994",20.6,23.64527778,23.62438889,36.91111111,90.5,14,20.2674283501105
"6995",16.4,25.14311111,24.63666667,39.55555556,88.72222222,15,20.1442469487133
"6996",16.3,23.54666667,23.46983333,38.53333333,89.71111111,16,19.8509975293147
"6997",21.2,30.47377778,29.45394444,40.73333333,88.74444444,17,21.7663590124293
"6998",29.1,42.28577778,36.91666667,43.76666667,86.86666667,18,25.8817099993244
"6999",33.8,54.98494445,43.66605556,46.25555555,85.74444444,19,32.3998884683388
"7000",24.9,45.20338889,38.86588889,47.63333333,84.97777778,20,27.1464192041347
"7001",30.8,63.15622222,47.88083333,51.4,84.13333333,21,37.2795432324998
"7002",27.6,50.02727778,41.15455556,52.68888889,82.87777778,22,28.7731735423449
"7003",25.4,40.09388889,35.91588889,53.53333333,82.47777778,23,23.9505499156819
"7004",40.8,75.40894444,56.46472222,55.25555555,81.94444444,0,48.2699366088993
"7005",15.6,40.11988889,36.03872223,57.74444445,80.96666667,1,23.2592720928957
"7006",24.4,41.38783333,36.80488889,59.16666667,80.44444445,2,23.5901822386476
"7007",21.4,40.02411111,36.0115,60.26666667,79.84444445,3,22.752822749807
"7008",21.3,40.7945,36.48527778,60.98888889,79.23333333,4,22.8823189824139
"7009",23.1,43.75072222,38.03772222,60.48888889,79.16666667,5,24.1431397848534
"7010",28.2,54.90705556,43.62983333,59.6,79.52222222,6,30.1815977761263
"7011",32.4,63.26411111,47.50633333,55.08888889,81.9,7,36.3743571635511
"7012",32,53.50622222,42.92488889,47.21111111,86.92222222,8,30.8249989057668
"7013",27.3,43.24227778,37.62255556,36.88888889,94.17777778,9,26.5256850957842
"7014",20.5,33.62672223,31.85466667,27.11111111,101.8555556,10,24.3808792281013
"7015",26.4,32.20561111,30.93244444,21.57777778,106.4888889,11,24.5996142146058
"7016",19.2,29.06088889,28.62288889,19,108.0888889,12,23.3760454874266
"7017",18.1,24.15755556,24.11433334,15.63333333,110.8777778,13,21.6957566008075
"7018",19.3,23.09627778,23.095,14.22222222,112.1444444,14,21.6907113116694
"7019",21.9,23.47107854,23.4663774,14.5348659,112.510728,15,22.0516936978051
"7020",16.7,22.77838889,22.77622222,17.35555555,106.2444444,16,21.5156994093565
"7021",17.3,22.44058333,22.11777778,19.96666667,101.3888889,17,21.608337172892
"7022",21.7,28.22422223,27.4265,24.45555555,96.91111111,18,23.0699154487529
"7023",49,63.66244445,47.21972223,31.78888889,92.44444445,19,39.8114499915456
"7024",55.6,115.5552222,76.86783333,34.88888889,90.22222222,20,65.9851743709842
"7025",49,94.04777778,63.24827778,35.57777778,88.98888889,21,57.8191269265486
"7026",37.3,66.68155556,48.45788889,39.12222222,88.15555556,22,40.1933251103288
"7027",39.4,61.91016667,46.39516667,41.92222222,87.41111111,23,36.6587523858787
"7028",31.5,57.85233333,44.62216667,44.5,86.12222222,0,33.9624366229266
"7029",28.7,49.419,41.00222222,49.14444444,84.78888889,1,28.9189682292478
"7030",26.1,47.52522222,40.06422222,53.05555556,83.82222222,2,27.3142763961014
"7031",30.2,51.83633334,42.20783334,55.22222222,82.98888889,3,29.3591446315685
"7032",31.8,56.01438889,44.09805556,57.1,82.35555556,4,31.4022038478727
"7033",31.8,61.42772222,46.36794444,58.54444445,81.98888889,5,34.2308787642786
"7034",35.6,65.32968965,47.94092912,58.90114943,81.62681992,6,36.3916033223872
"7035",32,61.927,46.53466667,54.01111111,83.48888889,7,34.9866151231891
"7036",32.4,50.12688889,41.02977778,41.24444445,90.18888889,8,29.7236784003935
"7037",34.2,41.62361111,36.59494445,31.43333333,96.87777778,9,26.2277667167946
"7038",28.7,38.52935318,34.77406349,27.78492063,100.6761905,10,25.8151586866762
"7039",24.4,31.26644445,30.27255556,23.63333333,104.0777778,11,24.4431381323735
"7040",24.9,27.79161111,27.59455556,20.02222222,106.7777778,12,23.1553704003624
"7041",21.3,28.44266667,28.14755556,19.56666667,106.3222222,13,23.5407674382017
"7042",20.6,27.29117624,27.03091379,17.54674329,108.3394636,14,22.6884000382898
"7043",21.7,26.70377778,24.28327778,14.78888889,110.7,15,21.6342334870543
"7044",23.3,25.062,25.03722222,15.63333333,108.4666667,16,21.8103128860126
"7045",21.1,26.81233333,26.66683333,18.58888889,103.6666667,17,23.4958397148588
"7046",23.4,35.17827778,32.79038889,23.67777778,98.66666667,18,25.534553697719
"7047",57.1,90.34616667,59.92227778,29.36666667,95.31111111,19,55.1129830253513
"7048",35.7,58.457,44.90555556,35.32222222,92.02222222,20,35.7017895934176
"7049",32.8,53.85038889,42.92338889,37.32222222,90.53333333,21,32.9644941108886
"7050",33,49.32472222,40.67205556,37.7,89.57777778,22,30.5001904504314
"7051",26.5,47.78983333,40.0085,40.55555556,87.98888889,23,29.264588512712
"7052",25.6,42.98155556,37.39394445,41.37777778,87.01111111,0,26.9159317754441
"7053",23.9,36.1215,33.47816667,42.07777778,86.84444444,1,23.9781725170446
"7054",22.6,40.42794445,36.05444445,45.01111111,85.84444444,2,25.2218279100618
"7055",17.8,35.93744445,33.25327778,48.94444444,84.24444444,3,22.8688984472647
"7056",18.5,32.69072222,31.31933334,49.62222222,83.3,4,21.8932446380334
"7057",24.8,38.55144444,34.85366667,49.54444444,83.7,5,23.9133418782312
"7058",27.1,48.53633333,40.41872222,48.24444445,84.42222222,6,28.6909015024098
"7059",34.2,55.78555556,43.83555556,45.28888889,86.45555555,7,32.6227483712436
"7060",27.5,47.988,40.04772222,40.67777778,89.98888889,8,28.9137027261663
"7061",18.9,34.45677778,32.35788889,33.77777778,94.97777778,9,23.4684455761644
"7062",23.3,31.55583333,30.511,28.41111111,100.6777778,10,23.155121060768
"7063",25,32.34627778,31.01294445,23.5,105.8333333,11,24.4862502520269
"7064",23.2,33.69788889,31.86372222,20.41111111,109.6333333,12,24.8124573738905
"7065",24.4,35.01044445,32.6305,16.95555556,114.4111111,13,27.4557066126406
"7066",23.1,35.58461111,33.008,17.88888889,111.5222222,14,26.0478821131449
"7067",25.5,38.41472222,34.75422222,23.11111111,103.7777778,15,27.1538602648488
"7068",27.7,41.48855556,36.55316667,27.56666666,99.96666666,16,27.0867972267712
"7069",32.8,48.75888889,40.28255556,31.83333333,95.41111111,17,29.9606578404034
"7070",39.3,59.57022222,45.21394445,34.66666667,94.5,18,35.2900584327384
"7071",32.9,51.69372222,41.86772223,36.22222222,92.05555556,19,31.7209688177271
"7072",33.6,54.56218774,43.26148851,38.61034483,91.02222222,20,32.8875018227632
"7073",30.3,51.19216667,41.71483333,40.01111111,90.21111111,21,30.8271278697235
"7074",25,43.12366667,37.52922222,39.78888889,89.08888889,22,27.028340263624
"7075",20.9,39.49066667,35.36411111,43.22222222,87,23,24.837461006614
"7076",20.9,42.64761111,37.20644444,44.54444445,86.96666667,0,25.8599534339373
"7077",24.4,41.72766667,41.43055555,45.53333333,86.35555555,1,29.7768555119349
"7078",25.4,44.476,38.448,47.64444444,85.93333333,2,26.39952203111
"7079",21.5,45.92094444,39.19044444,49.72222222,85,3,26.8778468579139
"7080",31.9,47.89838889,40.24022222,50.47777778,84.54444444,4,27.8744981467197
"7081",27,52.94538889,42.65255556,50.96666667,84.04444445,5,30.5567053745711
"7082",34.2,61.66605556,46.40872222,53.36666667,84.13333333,6,34.7551326470798
"7083",30.5,57.801,44.793,49.43333333,86.93333333,7,32.5492520221359
"7084",34,55.07544445,43.48388889,40.3,91.77777778,8,32.4723372656706
"7085",34.8,54.22655556,42.98188889,33.81111111,96.22222222,9,31.9617208566419
"7086",32.3,47.22033334,39.67794444,29.22222222,100.3444444,10,29.3293364291433
"7087",28.2,42.68366667,37.27394445,24.95555555,105.9111111,11,28.2095845368934
"7088",27.5,41.76177778,36.68544444,19.64444445,110.7,12,28.2161801166906
"7089",28,43.4015,37.65161111,17.07777778,113.0555556,13,30.0911613260508
"7090",31.1,44.94522222,38.46888889,17.04444444,112.1,14,30.2770786728338
"7091",31.3,42.58033334,37.16144444,16.16666667,112.0333333,15,29.0977991930318
"7092",37.8,43.92094444,37.88122222,20.45555555,105.2222222,16,29.6718613824848
"7093",36.9,53.73855556,42.8165,29.07777778,95.88888889,17,33.3965465046808
"7094",38.4,57.49344444,44.44438889,32.31111111,92.77777778,18,35.7907780974186
"7095",35.6,64.09405556,47.18744444,33.96666667,91.28888889,19,39.4110059338079
"7096",37.4,56.66505556,44.17072222,38.54444444,89.24444444,20,34.3381622837804
"7097",32.1,60.73605556,45.93988889,44.84444444,86.72222222,21,35.4008742562895
"7098",35.3,62.38016667,46.61955556,47.08888889,86.83333333,22,35.66555327785
"7099",39.7,64.81505556,47.57711111,40.91111111,87.6,23,38.548367925622
"7100",35.1,50.93405556,41.65772222,38.28888889,87.97777778,0,31.6698813196607
"7101",27.4,49.21261111,40.77944444,39.31111111,87.41111111,1,30.561123588329
"7102",30.7,51.62655556,41.93488889,41.61111111,86.72222222,2,31.3395576763723
"7103",35.2,60.256,46.00122222,44.23333333,85.63333333,3,36.048680005255
"7104",37.5,62.75983333,46.82433334,46.05555556,84.94444445,4,36.9285931205154
"7105",36.2,66.45088889,48.28516667,49.44444444,84.01111111,5,38.3969045725464
"7106",30,64.21766667,47.37122222,50.28888889,84.05555556,6,36.8723509390959
"7107",37.3,60.64005555,45.97277778,47.37777778,86.73333333,7,34.7337187634825
"7108",48.4,78.35622222,53.45672222,40.03333333,91.16666667,8,46.3212251122962
"7109",38.2,56.36555556,43.9845,33.98888889,95.54444445,9,33.4225437222321
"7110",28.6,46.36938889,39.18733334,30.8,98.04444445,10,28.3642722312462
"7111",34.9,39.4915,35.37783334,22.66666667,104.4,11,27.5894469989686
"7112",27.2,35.94666667,33.22644445,18.23333333,109.8333333,12,25.7260229585371
"7113",28.1,34.99761111,32.62588889,14.57777778,114.2888889,13,27.2020505851988
"7114",31.8,35.64905556,32.97511111,13.06666666,115.5555555,14,28.1082202713347
"7115",28.8,35.19738889,32.75672222,13.31111111,113.0111111,15,26.3154559661494
"7116",26.1,30.32255556,29.629,13.86666667,111.5777778,16,24.0249945436249
"7117",30.4,31.08344445,30.19005556,15.74444444,107.7,17,24.1061833450016
"7118",38.2,45.48720238,37.91344622,21.02380952,100.9523809,18,29.7381154482318
"7119",54.6,71.1775,50.69216667,26.06666667,96.73333333,19,44.6119946211365
"7120",55.1,72.02861111,50.45727778,31.48888889,94,20,43.8464262543739
"7121",47.6,71.96083333,50.24183334,30.56666667,92.8,21,44.3503776185605
"7122",37.6,51.59611111,41.87405556,29.93333333,91.84444445,22,33.7625227674647
"7123",34.4,47.2235,39.75283333,32.13333333,90.47777778,23,31.152425281384
"7124",37.3,46.09461111,39.14983333,33.17777778,89.72222222,0,30.3717269656148
"7125",34.5,48.85072222,40.54888889,34.77777778,89,1,31.3591728084309
"7126",34.2,51.73016667,42.00355556,38.28888889,87.75555556,2,32.1080272125136
"7127",37.1,53.12772222,42.63272222,40.53333333,86.75555555,3,32.4459742215295
"7128",37.6,57.40838889,44.60183333,43.48888889,85.98888889,4,34.2751186079505
"7129",39.8,60.94316667,46.07522222,43.13333333,85.98888889,5,36.3312678829279
"7130",46.9,75.98983333,50.43533333,44.47777778,85.95555556,6,42.089736033955
"7131",44.1,76.03855556,52.24633333,43.65555556,88.61111111,7,44.0960728344282
"7132",49.6,72.32955556,51.03483333,37.38888889,93.87777778,8,42.8807541804763
"7133",50.8,85.50005556,56.76655556,31.95555556,99.24444445,9,50.1743810458762
"7134",39,55.67616667,43.56233333,23.32222222,104.4111111,10,35.3172097015156
"7135",36.9,49.18405556,40.59372222,19.03333334,108.9222222,11,31.5595707782394
"7136",34.2,43.56688889,37.69161111,15.35555555,112.9444445,12,29.9602127349201
"7137",31.6,38.54911111,34.77527778,13.23333333,114.0222222,13,28.2046574530194
"7138",33.3,40.16027778,35.66,12.08888889,116.0111111,14,30.0465792250705
"7139",31.8,41.37922222,36.45077778,12.65555556,113.9222222,15,29.2627388324862
"7140",36.9,43.09577778,37.31388889,14.17777778,112.1,16,29.0794954999431
"7141",35.4,44.10855556,38.08133333,18,105.0222222,17,30.0051787129833
"7142",42.4,53.26694445,42.59511111,23.05555556,98.96666667,18,34.0003302563946
"7143",46,61.62372222,46.08983333,25.83333333,96.16666667,19,38.409872983887
"7144",46,63.55572222,46.79177778,27.21111111,94.61111111,20,39.6978271168718
"7145",32.5,40.75783333,36.09005556,27.42222222,92.68888889,21,28.9028740658248
"7146",35.8,39.31794445,35.21238889,29.31111111,91.57777778,22,28.0456396154328
"7147",33.4,45.19222222,38.65911111,35.26666667,90.42222222,23,29.1555018196533
"7148",40.9,57.13272222,44.18772222,37.75555556,89.32222222,0,34.5840936451958
"7149",24.9,47.81883333,39.59738889,41.81111111,87.2,1,28.6956859711805
"7150",23,35.07427778,32.7625,43.2,85.92222222,2,23.5450458910818
"7151",24,39.354,35.25083333,45.32222222,84.98888889,3,24.8850699373129
"7152",29.8,57.17444444,44.32683334,47.96666666,84.24444444,4,33.3275085209037
"7153",28.8,43.72733333,37.88466667,48.37777778,84,5,26.4361566750662
"7154",24.6,46.14011111,39.09272222,48.36666667,83.91111111,6,27.5432978433824
"7155",33.7,57.37838889,44.45661111,46.93333333,86.4,7,32.9669757220976
"7156",36.4,56.27477778,43.97394445,39.01111111,91.24444444,8,33.5968885408288
"7157",35.8,55.86805556,43.77344445,36.52222222,93.82222222,9,33.1922214932643
"7158",33.6,45.33433333,38.6105,31.63333333,98.48888889,10,27.5196440118603
"7159",30.5,36.91844445,33.8475,25.15555556,103.5444445,11,26.1271355663126
"7160",29.5,35.75277778,33.10361111,20.25555556,108.9777778,12,25.5133940392309
"7161",34.7,40.113,35.71727778,18.27777778,111.0444444,13,27.645047851983
"7162",32.3,43.68427778,37.79855556,22.43333333,105.1444445,14,29.3587507251997
"7163",31.3,42.50161111,37.1115,22.97777778,102.8888889,15,28.9459697416455
"7164",34.3,42.97816667,37.41327778,21.94444444,103.8555556,16,29.3267342235837
"7165",44.9,42.58594444,36.80116667,30.15555555,97.7,17,26.5795700763206
"7166",7.4,34.02666667,31.7025,54.56666667,82.88888889,18,20.9977584851812
"7167",34.2,57.33277778,44.30055556,58.27777778,83.34444444,19,31.3039194728757
"7168",33.8,65.93644445,48.04511111,58.57777778,84.8,20,35.8606540938472
"7169",46.6,82.91144445,55.29172222,56.21111111,85.6,21,45.7151353032266
"7170",49.9,85.75366667,56.66322222,55.76666667,85.76666667,22,47.3105263458797
"7171",46,80.59944444,53.84677778,56.72222222,85.1,23,44.0302596652713
"7172",36.8,67.18827778,48.43138889,51.84444444,85.07777778,0,37.597532138358
"7173",35,51.10177778,41.67588889,46.85555556,84.98888889,1,30.1930840109042
"7174",28.4,50.72461111,41.57444445,48.14444444,84.37777778,2,29.9583650682597
"7175",33.6,53.9825,43.04277778,52.74444444,83.25555556,3,30.8164984638048
"7176",40.9,61.965,46.40666667,55.38888889,83.03333333,4,34.6386851008566
"7177",42.5,67.47066667,48.66877778,56.44444444,82.98888889,5,37.6251692598423
"7178",46.8,83.65822222,57.4375,55.35555556,83.31111111,6,49.0933927873021
"7179",39.4,71.86072222,50.31905556,50.9,85.75555555,7,40.25350812876
"7180",40.4,77.16616667,52.78233333,46.35555555,90.53333333,8,43.734126475873
"7181",37.9,61.02661111,45.88422222,40.13333333,95.24444445,9,34.1755558871146
"7182",34.5,61.61888889,46.13316667,41.28888889,93.63333333,10,34.9348927810228
"7183",37.6,58.57216667,44.89588889,41.58888889,93.63333333,11,33.1960011377126
"7184",38.1,59.40316667,45.19044444,38.75555556,95.95555556,12,33.3399024308284
"7185",36.7,58.17327778,44.70238889,34.15555556,98.92222222,13,33.4132641877811
"7186",32,53.23566667,42.62727778,29.48888889,102.7444444,14,32.6395879712146
"7187",33,44.15105556,38.00527778,22.85555555,106.6777778,15,29.0686884651446
"7188",37.7,53.07655556,42.39244445,27.13333333,101.3333333,16,32.9616549704538
"7189",36.4,55.87827778,43.55088889,35.12222222,95.8,17,32.4182903195802
"7190",24.7,44.52477778,38.26861111,41.46666667,89.86666667,18,27.0394134715393
"7191",29.3,58.608,45.74138889,46.28888889,87.34444445,19,34.539323216001
"7192",24.4,56.0015,43.84566667,46.38888889,86.58888889,20,32.2814535554689
"7193",31.4,66.45722222,48.76716667,49.85555556,85.8,21,38.301847966594
"7194",35.2,61.92944445,46.38627778,47.78888889,86.64444444,22,35.213938899534
"7195",36.5,64.60788889,47.35066667,48.37777778,86.16666667,23,36.5569876706585
"7196",22.1,46.75322222,39.46016667,48.16666667,84.97777778,0,27.5564087899526
"7197",19.5,39.70405556,35.59688889,45.57777778,84.95555556,1,25.0707730256517
"7198",23.2,37.83794445,34.5415,47.8,84.01111111,2,24.0724300025822
"7199",29,42.25472222,37.1195,50.28888889,83.12222222,3,25.5496486131846
"7200",20.2,40.40044445,36.04877778,53.01111111,82.47777778,4,24.1687230207673
"7201",25.9,44.81683333,38.57222222,54.4,82.08888889,5,25.9572400590121
"7202",25.7,47.91844445,40.16766667,54.56666667,83.18888889,6,27.2600304316573
"7203",30.9,49.40611111,40.76277778,52.31111111,85.16666667,7,27.7140598278083
"7204",29.7,47.1705,39.68966667,47.44444444,88.34444444,8,26.905843137514
"7205",30.4,47.70833333,39.99561111,42.28888889,91.93333334,9,27.9747335474851
