"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_1_pred"
"6742",23.8,41.35022222,36.10861111,32.6,88.54444445,"1",28.3981561167265
"6743",39.5,72.22127778,50.30444444,44.25555555,86.82222222,"2",41.7716931256269
"6744",37.3,76.84516667,52.238,48.05555555,85.74444445,"3",44.0265945263943
"6745",36.3,76.56127778,51.82677778,50.6,84.98888889,"4",43.4654727600393
"6746",38.6,76.86327778,51.99555556,53.23333333,84.14444444,"5",43.3350581375583
"6747",37.2,77.35872222,52.18916667,54.18888889,83.84444444,"6",43.5443512108818
"6748",32.3,72.82038889,50.63066667,51.3,85.31111111,"7",40.7906983219372
"6749",36.9,69.05088889,49.06922222,42.91111111,89.96666667,"8",39.5541183311008
"6750",40.7,70.08838889,49.43566667,36.54444444,95.24444445,"9",40.1958884619999
"6751",41.5,65.60011111,47.66816667,29.35555556,101.0333333,"10",39.0783917480547
"6752",40.4,52.60688889,42.21805556,21.7,107.6888889,"11",33.6712329892837
"6753",26.4,42.14666667,36.87283333,15.86666667,110.7333333,"12",28.4501381421467
"6754",25.5,35.42322222,32.90061111,13.08888889,113.3444444,"13",26.4305354476658
"6755",19.1,30.84544445,29.92705556,12.04444444,113.6222222,"14",24.921486189311
"6756",20.1,26.38161111,26.27383333,11.06666667,111.9333334,"15",22.4745718399509
"6757",14.7,21.68466667,21.68383333,10.65555555,109.1666667,"16",20.0797652454118
"6758",15.7,18.06661111,18.06661111,11.57777778,104.6333333,"17",19.3837600285605
"6759",10.9,19.77016667,19.73,14.54444444,98.44444444,"18",20.478578743038
"6760",20.7,29.47161111,28.73211111,20.6,94.55555556,"19",25.0909534987419
"6761",21.3,28.97272222,28.29422222,27.74444444,92.2,"20",24.3860194604625
"6762",29.1,40.65755556,35.88372222,27.8,90.61111111,"21",29.2031915562669
"6763",33.1,50.52477778,40.96033334,30.06666667,89.35555556,"22",33.9537862783834
"6764",44,69.97766667,49.73427778,34.51111111,87.87777778,"23",43.0424486906655
"6765",26.3,46.08705555,38.91705556,45.01111111,86.04444445,"0",27.8555965459634
"6766",17.1,31.97872222,30.77572222,51.5,84.38888889,"1",20.3745155866442
"6767",14,25.90477778,25.80494445,52.5,83.21111111,"2",18.6960479298075
"6768",12.8,26.28788889,26.18588889,54.83333333,81.78888889,"3",18.4650249245236
"6769",14,30.44138889,29.62266667,56.93333333,81.46666667,"4",19.2827297802292
"6770",21.6,37.51555556,34.2285,56.73333333,81.82222222,"5",21.8561829011757
"6771",20.7,44.57822222,38.3365,56.51111111,81.98888889,"6",25.3811311470459
"6772",30.2,49.54066667,40.78366667,52.87777778,84.24444445,"7",28.3323881377808
"6773",23.8,34.58422222,32.25516667,39.94444444,90.16666667,"8",22.8601049121631
"6774",26.9,31.26955555,29.72511111,28.8,96.44444444,"9",22.8893721959039
"6775",20.9,27.07966667,26.80883333,22.17777778,101.3888889,"10",23.0680882309004
"6776",26.2,27.62227778,27.43211111,18.45555555,106.3,"11",23.1225424849191
"6777",19,26.41933333,23.46444445,14.02222222,110.4,"12",22.2922412373066
"6778",16.1,18.09216667,18.09216667,10.58888889,112.5,"13",19.4960747790545
"6779",14.9,14.0465,14.0465,9.622222221,112.4777778,"14",16.8765635432126
"6780",8.9,11.21106942,11.21106942,8.997474747,111.7626262,"15",14.3719115221782
"6781",12.1,11.03736125,11.03736125,9.205008212,109.0826765,"16",13.5921794133849
"6782",12,10.92494445,10.92494445,10.5,104.3666667,"17",14.5855257623738
"6783",14.2,15.95827778,15.8775,12.86666667,97.91111111,"18",18.3059724902882
"6784",29.8,46.40538889,38.44061111,15.22222222,94.26666667,"19",32.5393651172415
"6785",35.1,40.67772222,36.03894445,22.11111111,92.3,"20",30.1517690876719
"6786",21.7,26.92516667,26.49233333,25.2,90.63333333,"21",24.9348725943116
"6787",17.5,19.2945,19.28077778,27.53333333,89.48888889,"22",21.725255548534
"6788",11.3,15.76341667,15.76341667,31.24444444,88.11111111,"23",18.8748866747531
"6789",13.7,18.281,18.281,34.84444445,86.87777778,"0",19.4944860026394
"6790",12.8,20.12025,22.32994444,39.85555555,85.54444445,"1",19.3202376925781
"6791",10.6,18.85605555,18.85588889,44.88888889,83.9,"2",17.8273320063762
"6792",12.5,18.42916667,18.42916667,47.4,83.03333333,"3",17.1290579111679
"6793",7.3,17.28311111,17.28311111,49.3,82.02222222,"4",16.12475543445
"6794",11,19.45705556,19.45705556,50.24444444,81.13333333,"5",16.9673038663248
"6795",14.9,23.18166667,23.15183333,50.1,81.21111111,"6",18.5285213024052
"6796",23.1,40.21838889,35.48861111,50.1,83.11111111,"7",24.3832936576146
"6797",27.7,45.17266667,38.42405556,48.85555556,85.08888889,"8",26.6615026294548
"6798",31.3,50.0625,41.00105556,41.05555556,89.94444445,"9",30.1906834492206
"6799",22.1,33.95655556,31.89422222,27.54444445,97.76666667,"10",23.7904521385731
"6800",18.1,28.00383333,27.70861111,19.94444445,103.4444444,"11",23.6905844088818
"6801",15.1,22.86066667,22.84966667,14.31111111,108.9333333,"12",21.0061337446786
"6802",13.4,20.50688889,20.50677778,11.21111111,112.2222222,"13",20.5950303190686
"6803",13.7,16.94483333,16.94483333,9.511111111,113.2666667,"14",19.1633146903975
"6804",15.4,16.67122222,16.67122222,9.48888889,112.8222222,"15",18.7208730247211
"6805",12.2,14.69088889,14.69088889,9.2,111.6222222,"16",16.7956716311132
"6806",15.2,12.36722222,12.36722222,9.777777776,107.1777778,"17",14.8836794079708
"6807",15.3,16.91527778,16.91527778,13.8,99.3888889,"18",18.8982273918348
"6808",38.2,43.13322222,36.63088889,17.93333333,95.16666667,"19",30.4711508087522
"6809",50.3,81.02055556,56.34594445,21.82222222,92.22222222,"20",52.6584173579873
"6810",47.8,69.86766667,49.34966667,25.26666667,90.81111111,"21",45.2664199925505
"6811",22.7,28.2025,27.14477778,25.26666667,89.98888889,"22",25.4048204544334
"6812",14.2,19.97416667,19.52594445,29.54444444,88.46666667,"23",21.6049374961454
"6813",15.2,17.74016667,19.83566667,32.42222222,87.35555556,"0",19.834723505829
"6814",13,15.51583333,15.51583333,33.56666667,86.52222222,"1",18.4219297840743
"6815",14.6,21.1985,20.78805555,36.22222222,85.45555556,"2",20.9158432371478
"6816",26.7,45.24027778,38.71322222,52.34444444,83.65555556,"3",26.3103316635002
"6817",24.3,50.44433333,41.40027778,57.3,82.75555555,"4",28.3531315702019
"6818",25.7,53.54361111,42.84444444,57.75555555,82.94444445,"5",29.8779862590585
"6819",26.5,51.33044445,41.82616667,57.36666667,82.86666667,"6",28.7942779073467
"6820",31.4,55.55083333,43.67444445,54.43333333,84.18888889,"7",31.1373319236938
"6821",31.9,59.82705555,45.40966667,47.03333333,88.4,"8",33.7382513626571
"6822",35.7,56.42522222,43.92444445,38.06666667,93.75555556,"9",33.1965914980847
"6823",37.3,61.29411111,46.6695,31.55555556,99.08888888,"10",35.9626538728211
"6824",27.8,42.62366667,37.18072222,25.12222222,103.2555556,"11",28.5032172282264
"6825",26.6,39.65488889,35.47961111,21.71111111,104.7777778,"12",27.5351253351293
"6826",26.5,39.85455556,35.55327778,16.23333333,111.2,"13",27.4949357910218
"6827",26.9,40.92333333,36.05094445,14.07777778,112.9666667,"14",28.7523977499109
"6828",24.1,35.57844445,32.9945,14.01111111,112.4222222,"15",26.0337995516335
"6829",19.2,28.70238889,28.22211111,14.45555556,109.5888889,"16",22.8447547863689
"6830",19.4,25.2215,25.18533333,16.65555556,104.2111111,"17",22.8532893968821
"6831",28.9,40.27161111,35.56122222,19.91111111,98.58888889,"18",27.9244844519842
"6832",34.4,70.13616667,51.9845,21.71111111,96.61111111,"19",43.8747909203486
"6833",36,59.68761111,45.23794444,22.94444444,95.54444444,"20",38.4554493966203
"6834",23.2,29.69111111,29.01988889,25.61111111,92.96666667,"21",24.9221369360939
"6835",17.8,28.42366667,27.71816667,27.22222222,91.46666667,"22",24.6055049806727
"6836",29.3,48.64934483,40.3872069,36.73639846,90.07816092,"23",30.7094914379999
"6837",28.3,46.93528736,39.51936782,42,88.59770115,"0",28.4711930250595
"6838",22.7,45.17872222,38.614,45.21111111,86.9,"1",27.0196109348356
"6839",21.8,43.38312069,37.67492337,48.44827586,85.50574713,"2",25.6578190805244
"6840",22.3,41.25535632,36.50528353,49.24674329,84.94444444,"3",24.5586636299459
"6841",21.2,41.24065697,36.50727293,50.80026455,84.00044092,"4",24.4817368766724
"6842",24.7,42.461,37.20761111,52.11111111,83.14444444,"5",25.0140757959457
"6843",25,43.88838889,38.02544444,52.88888889,82.88888889,"6",25.634274191223
"6844",28.9,55.51466667,43.51455556,51.02222222,84.41111111,"7",31.8158773500337
"6845",29.5,53.59744445,42.69244445,43.07777778,89.88888889,"8",31.4548177899864
"6846",22.8,40.93877778,36.19961111,34.56666667,95.46666667,"9",25.3308845826775
"6847",24,35.51094444,32.99633333,25.88888889,102.6222222,"10",25.0197509824359
"6848",24.1,32.0205,30.80577778,19.52222222,107.4222222,"11",24.1091265944101
"6849",21.9,31.99772222,30.78566667,15.64444445,112.5,"12",24.9698376106341
"6850",24.7,32.34888889,30.99872222,15.16666667,111.6777778,"13",24.6157724254531
"6851",22.7,30.35383333,29.63577778,13.55555556,113.6666667,"14",25.0028384420237
"6852",26.3,28.25116667,27.995,12.47777778,114.7888889,"15",25.0588926625713
"6853",21.2,30.94283333,29.96233333,17.32222222,105.6222222,"16",24.2567798837053
"6854",26.9,60.00783333,47.5825,24.83333333,98.3,"17",37.3818489756782
"6855",39.1,114.5956667,80.12866667,25.38888889,96.56666667,"18",66.0149494633169
"6856",34.1,55.941,43.50116667,27.33333333,95.47777778,"19",35.5109162396176
"6857",27.4,44.85622222,38.35327778,32.63333333,92.77777778,"20",29.217198712241
"6858",20.3,29.64555555,29.10816667,36.57777778,89.96666667,"21",22.3219402026628
"6859",25.3,43.46532759,37.19603065,41.98390805,87.85249042,"22",26.7739434471599
"6860",25.1,46.62683334,39.28388889,46.62222222,86.8,"23",27.439606464062
"6861",20.7,49.71777778,41.30716667,56.05555555,84.18888889,"0",27.8068291574253
"6862",19.5,45.64477778,39.05777778,57.72222222,84,"1",25.41371016664
"6863",21.1,41.10788889,36.36966667,54.17777778,83.66666667,"2",23.7395907050737
"6864",18.4,36.11561111,33.50772222,52.95555556,83.07777778,"3",21.877215764737
"6865",15.7,36.96705556,34.02016667,59.26666667,82.16666667,"4",21.3013248502524
"6866",16.5,36.7455,33.895,61.37777778,81.18888889,"5",21.0713096854673
"6867",25.1,34.211,31.3185,61.15555556,81.64444445,"6",20.1275975881531
"6868",6.7,19.051,18.99311111,66.23333333,75.33333333,"7",13.0558782660316
"6869",23.9,48.28694445,40.23561111,64.12222222,76.97777778,"8",25.5494032414623
"6870",21.2,44.55933333,38.39144444,58.05555556,80.26666667,"9",24.9520709385493
"6871",22.3,40.57844444,36.15488889,49.02222222,86.6,"10",23.6816314561882
"6872",24.7,38.92511111,35.0795,37.53333333,92.82222222,"11",24.6604822871095
"6873",29.5,40.64166667,36.04388889,32.55555556,97.2,"12",25.1746383810907
"6874",20.6,35.27,32.73055556,30.82222222,98.92222221,"13",23.1193178113371
"6875",20.3,28.03177778,27.79188889,26.88888889,101.3555556,"14",22.2298934814247
"6876",22.1,28.769,28.44233333,25.51111111,102.3111111,"15",22.9123502934472
"6877",22.4,30.2155,29.56961111,25,101.8333333,"16",23.4248479871323
"6878",20.5,35.48483333,32.97822222,29.95555555,97.05555556,"17",23.7690717402157
"6879",30.6,49.41433333,40.48944445,38.06666667,93.25555556,"18",29.7924600026233
"6880",37.8,59.24182376,45.07807854,40.10689655,91.01072797,"19",34.9478972149552
"6881",80.9,131.8502222,87.70833333,42.8,89.48888889,"20",74.2861290431163
"6882",56.6,133.0375,89.03927778,43.02222222,88.8,"21",75.308701491434
"6883",31.8,60.01583333,45.67316667,44.17777778,87.85555556,"22",34.7584466753441
"6884",29.4,65.40344445,47.882,46.25555556,86.9,"23",37.2247142605108
"6885",29.9,59.1745,45.47905556,48.2,85.95555556,"0",33.8048286097311
"6886",27.4,50.94316667,41.81272222,50.38888889,84.97777778,"1",29.4144773339907
"6887",27.4,53.74666667,43.10327778,52.54444444,83.98888889,"2",30.6942942901626
"6888",23.5,53.93772222,43.20644445,54.03333333,83,"3",30.715074786572
"6889",22.3,52.29616667,42.48644444,56.18888889,82.08888889,"4",29.5656039289239
"6890",27,51.73233333,42.236,58.8,81.12222222,"5",28.8771503349446
"6891",29,54.3195,43.36438889,60.27777778,80.95555556,"6",30.0755760571091
"6892",32.4,56.50038889,44.2695,58.93333333,82.06666667,"7",31.3384054470911
"6893",32,56.99227778,44.38527778,54.1,84.73333333,"8",31.7409700832052
"6894",28.7,50.41333333,41.43633334,46.87777778,89.48888889,"9",28.7839531773785
"6895",33,42.83222222,37.33,36.26666667,97.22222222,"10",25.1163921308017
"6896",33.6,42.32238889,37.02705556,31.17777778,100.9222222,"11",26.3607604324395
"6897",30.4,41.53055556,36.60811111,28.11111111,103.3,"12",27.0869447119648
"6898",34.6,39.66983333,35.49472222,28.14444445,102.2444445,"13",26.1419439869884
"6899",7.9,34.17094444,29.07388889,48.56666667,86.23333333,"14",21.1843035329557
"6900",23.8,36.05433334,32.5725,51.63333334,85.45555556,"15",21.406595270436
"6901",25,36.06472222,33.12111111,46.38888889,87.81111111,"16",22.016930389623
"6902",28.1,37.435,33.99716667,42.36666667,88.67777778,"17",23.5478793734706
"6903",16.5,32.17855556,28.71866667,49.98888889,83.42222222,"18",21.1006292148765
"6904",16.6,34.227,31.263,54.67777778,81.55555555,"19",20.9150439760511
"6905",30.8,53.97433333,42.73288889,58.48888889,82.12222222,"20",30.1055796320971
"6906",31.1,52.56816667,42.42833334,56.06666667,82.87777778,"21",29.6426616863817
"6907",41.8,74.649,52.81983333,56.11111111,83,"22",41.6410027722679
"6908",30.2,55.39244445,43.59755556,52.86666667,83.08888889,"23",31.6899410016808
"6909",29,49.68027778,41.07438889,50.44444444,83.76666667,"0",29.1355888622728
"6910",29.4,43.18866667,37.53922222,49.08888889,83.74444444,"1",25.996118398121
"6911",19.5,34.85772222,32.68422222,49.21111111,82.98888889,"2",22.3202910843954
"6912",22.2,32.5275,31.2285,50.2,82.28888889,"3",21.3471766780889
"6913",22.7,38.27577778,34.76833334,52.44444445,81.98888889,"4",23.0379036275632
"6914",30.5,53.8335,42.97994445,55.82222222,81.4,"5",30.4115106183756
"6915",37.9,74.69366667,51.98783334,57.92222222,81.44444444,"6",41.4988432080878
"6916",34.4,72.48944445,50.591,51.8,84.94444444,"7",40.6008132123998
"6917",31.2,52.43266667,42.15533334,41.1,90.12222222,"8",31.3933138900673
"6918",31.4,51.22216667,41.65711111,34.93333333,95.53333333,"9",30.6509684486534
"6919",30.1,39.94683334,35.65505556,28.31111111,100.7888889,"10",26.0719311303136
"6920",16.4,34.94711111,32.67672222,27.82222222,100.7222222,"11",24.0646021207853
"6921",27.7,40.82855555,36.12538889,34.98888889,96.95555556,"12",24.565953788446
"6922",27,48.50061111,40.32666667,40.82222222,93.2,"13",28.4987645861779
"6923",22.3,38.89027778,34.92233333,36.48888889,95.31111111,"14",23.8218664489361
"6924",27.1,41.80877778,35.43016667,28.47777778,100.8888889,"15",26.9564402725727
"6925",13.5,17.70288889,17.64644445,26.53333333,99.62222223,"16",18.2617250684569
"6926",28.7,38.50411111,30.97333333,29.76666667,94.98888889,"17",25.9309378576195
"6927",20,33.85794444,30.56288889,33.11111111,92.65555556,"18",24.0375215785811
"6928",38.3,62.70805556,46.45311111,37.7,90.42222222,"19",37.5494510029313
"6929",33.8,66.4745,48.37833333,40.7,88.77777778,"20",38.954499700267
"6930",21.1,37.834,34.39772222,42.92222222,87.35555556,"21",23.8684738061788
"6931",23,43.55877778,37.64066667,46.26666667,86.32222222,"22",26.0475198666003
"6932",21.9,38.48133334,34.8535,49.33333333,84.61111111,"23",23.3273266693814
"6933",17.4,35.78544444,33.33116667,50.64444445,83.38888889,"0",22.2253473069872
"6934",17.8,34.55444445,32.59177778,52.3,82.48888889,"1",21.5194786161362
"6935",17.3,31.9245,30.81072222,54.43333333,81.08888889,"2",20.1480588425404
"6936",14.7,26.8685,26.77288889,54.11111111,80.8,"3",18.6902731460259
"6937",18.6,28.57516667,28.07861111,54.18888889,80.44444444,"4",19.0916852515516
"6938",15,31.13027778,30.15427778,55.8,80.08888889,"5",19.4418666910708
"6939",23.1,39.03411111,35.22644445,57.02222222,80.38888889,"6",22.3215331485668
"6940",26.9,43.99644444,38.11627778,54.37777778,82.57777778,"7",25.4179910179884
"6941",28.8,45.41144445,38.54383333,48.78888889,86.68888889,"8",26.2332567505766
"6942",23,43.81294444,37.83605556,44.85555556,89.05555555,"9",25.8740672372408
"6943",26.8,41.02866667,36.32722222,40.86666667,92.84444444,"10",24.6633030802205
"6944",25,39.24511111,35.2555,33.34444445,99.47777778,"11",24.0090889969446
"6945",26.2,35.85594445,33.24227778,24.83333333,107.7555555,"12",24.5636414589613
"6946",26.7,36.71333333,33.59733333,25.35555556,104.3,"13",25.5514920941863
"6947",15.2,31.76516667,30.53433333,20.76666666,107.7555556,"14",23.8620611769492
"6948",22.5,28.89961111,28.358,18.71111111,109.6888889,"15",23.0889767254121
"6949",20.8,32.81366667,31.23966667,22.05555556,105.6666667,"16",24.5207653002937
"6950",40.7,49.8335,39.94488889,26.45555556,100.1,"17",31.7661901969019
"6951",33.3,49.36366667,40.72194445,33.46666667,95.01111111,"18",30.3682312256177
"6952",44,67.57888889,48.49827778,34.48888889,93.94444444,"19",39.9970206432925
"6953",42.4,65.75077778,47.72344444,36.3,92.62222222,"20",38.9847821305867
"6954",35,55.11538889,43.42661111,39.61111111,91.12222222,"21",33.0056282664979
"6955",40.3,62.97294445,46.66183333,40.87777778,89.64444444,"22",36.8737639864978
"6956",37.8,75.12372222,54.06227778,38.45555556,88.83333334,"23",44.8164257935656
"6957",21.2,50.70511111,41.09011111,40.25555555,87.35555556,"0",31.3078804685365
"6958",24.9,45.02355556,38.22872222,42.65555556,86.16666667,"1",27.917559454637
"6959",21.9,39.44172222,35.41705556,45.02222222,85.16666667,"2",24.7436133085153
"6960",26.4,45.68355556,38.90816667,46.64444444,84.48888889,"3",27.7495860421635
"6961",30.7,48.59094444,40.45794444,50.56666667,83.94444445,"4",28.4676107646405
"6962",28.3,51.73244445,41.96622222,52.25555556,83.07777778,"5",29.9529078638969
"6963",27.8,58.28594445,44.84316667,53.12222222,83.52222222,"6",32.9807606426303
"6964",29.6,57.53222222,44.53288889,48.77777778,87.04444444,"7",32.4682349435855
"6965",31.3,53.86611111,42.80911111,40.94444445,92.74444444,"8",31.471858255358
"6966",34.4,52.81838889,42.36761111,36.22222222,96.61111111,"9",30.6487903955087
"6967",32.8,50.06083333,41.10888889,29.66666667,101.6111111,"10",31.0741850203256
"6968",29.1,42.05761111,36.83344445,23.07777778,107.2111111,"11",27.9109563129603
"6969",29.3,36.81261111,33.74216667,17.87777778,111.6222222,"12",26.354857238329
"6970",25.5,36.68044445,33.6535,17.76666666,111.6888889,"13",26.3304262313687
"6971",24.1,31.37561111,30.3705,14.12222222,114.6222222,"14",26.0532974443858
"6972",25.5,31.81266667,30.66688889,16.51111111,108.9666667,"15",23.8876614740591
"6973",28,35.18927778,32.81277778,25.08888889,102.4222222,"16",25.0985231620211
"6974",24.2,40.83055556,36.17138889,32.61111111,95.28888889,"17",25.9798409113041
"6975",17.6,29.69472222,28.35772222,36.63333333,91.17777778,"18",22.0723825844618
"6976",27.2,42.71116667,37.23022222,41.46666667,89.2,"19",26.2535860604187
"6977",22.8,41.77016667,36.64438889,43.91111111,87.03333333,"20",25.5538231077763
"6978",20.2,38.58672222,34.59805556,45.76666667,86.11111111,"21",23.7887343720514
"6979",20.7,34.08911111,32.17838889,47.34444444,85.62222222,"22",21.7045339328971
"6980",18.3,30.43983333,29.76277778,49.88888889,84.2,"23",20.365711488653
"6981",15.6,28.25122222,27.89755556,50.15555556,83.21111111,"0",19.9401840099535
"6982",10.9,24.23294445,24.21333333,54.01111111,81.25555556,"1",17.97264281612
"6983",14.7,22.38777778,22.37255556,54.74444444,81,"2",17.1539472569889
"6984",11.8,18.58761111,18.58761111,52.68888889,81.37777778,"3",15.9768929993211
"6985",17.8,23.27227778,23.12077778,58.9,81.32222222,"4",16.8757157157037
"6986",3.2,9.023444444,8.944555556,67.14444444,76.46666667,"5",7.10250323787504
"6987",10.8,12.15116667,11.97994445,67.71111111,75.28888889,"6",8.96911094756323
"6988",3.9,8.723115942,8.723115942,66.75362319,75.52173913,"7",6.36016063104163
"6989",16.2,26.66809524,26.49976191,56.09523809,81.23809524,"9",18.313863764727
"6990",24.2,31.1475,30.05983333,48.91111111,83.47777778,"10",21.0425939293839
"6991",27.1,42.79705555,37.38722222,40.07777778,88.18888889,"11",26.9101046697329
"6992",28.8,42.03461111,36.93877778,37.75555555,91.35555555,"12",26.5892845475421
"6993",23,28.89355556,28.46966667,37.38888889,91.94444445,"13",21.4014100152687
"6994",20.6,23.64527778,23.62438889,36.91111111,90.5,"14",20.3319617240995
"6995",16.4,25.14311111,24.63666667,39.55555556,88.72222222,"15",20.3372704486159
"6996",16.3,23.54666667,23.46983333,38.53333333,89.71111111,"16",19.950850820312
"6997",21.2,30.47377778,29.45394444,40.73333333,88.74444444,"17",21.5308542518573
"6998",29.1,42.28577778,36.91666667,43.76666667,86.86666667,"18",25.9113468245688
"6999",33.8,54.98494445,43.66605556,46.25555555,85.74444444,"19",32.3150571689599
"7000",24.9,45.20338889,38.86588889,47.63333333,84.97777778,"20",27.044669923462
"7001",30.8,63.15622222,47.88083333,51.4,84.13333333,"21",35.6653893042962
"7002",27.6,50.02727778,41.15455556,52.68888889,82.87777778,"22",28.9888971297914
"7003",25.4,40.09388889,35.91588889,53.53333333,82.47777778,"23",23.6103210005273
"7004",40.8,75.40894444,56.46472222,55.25555555,81.94444444,"0",42.3924025865194
"7005",15.6,40.11988889,36.03872223,57.74444445,80.96666667,"1",22.8437331569044
"7006",24.4,41.38783333,36.80488889,59.16666667,80.44444445,"2",23.2179019518771
"7007",21.4,40.02411111,36.0115,60.26666667,79.84444445,"3",22.3085906667816
"7008",21.3,40.7945,36.48527778,60.98888889,79.23333333,"4",22.4545957336049
"7009",23.1,43.75072222,38.03772222,60.48888889,79.16666667,"5",23.9732813881955
"7010",28.2,54.90705556,43.62983333,59.6,79.52222222,"6",30.0670426681229
"7011",32.4,63.26411111,47.50633333,55.08888889,81.9,"7",35.3208911241119
"7012",32,53.50622222,42.92488889,47.21111111,86.92222222,"8",30.8936557203905
"7013",27.3,43.24227778,37.62255556,36.88888889,94.17777778,"9",26.407405972004
"7014",20.5,33.62672223,31.85466667,27.11111111,101.8555556,"10",23.9295848410136
"7015",26.4,32.20561111,30.93244444,21.57777778,106.4888889,"11",24.1823149267609
"7016",19.2,29.06088889,28.62288889,19,108.0888889,"12",23.137376357618
"7017",18.1,24.15755556,24.11433334,15.63333333,110.8777778,"13",21.8877940497683
"7018",19.3,23.09627778,23.095,14.22222222,112.1444444,"14",21.9586910913182
"7019",21.9,23.47107854,23.4663774,14.5348659,112.510728,"15",22.3232619002436
"7020",16.7,22.77838889,22.77622222,17.35555555,106.2444444,"16",21.6246380458034
"7021",17.3,22.44058333,22.11777778,19.96666667,101.3888889,"17",21.8523931684701
"7022",21.7,28.22422223,27.4265,24.45555555,96.91111111,"18",23.0736541200034
"7023",49,63.66244445,47.21972223,31.78888889,92.44444445,"19",39.3584649278901
"7024",55.6,115.5552222,76.86783333,34.88888889,90.22222222,"20",65.9192131242676
"7025",49,94.04777778,63.24827778,35.57777778,88.98888889,"21",56.7994786113853
"7026",37.3,66.68155556,48.45788889,39.12222222,88.15555556,"22",39.6693912880371
"7027",39.4,61.91016667,46.39516667,41.92222222,87.41111111,"23",36.4880051722286
"7028",31.5,57.85233333,44.62216667,44.5,86.12222222,"0",34.1111738154499
"7029",28.7,49.419,41.00222222,49.14444444,84.78888889,"1",28.9903700665405
"7030",26.1,47.52522222,40.06422222,53.05555556,83.82222222,"2",27.33832364383
"7031",30.2,51.83633334,42.20783334,55.22222222,82.98888889,"3",29.3937989273839
"7032",31.8,56.01438889,44.09805556,57.1,82.35555556,"4",31.3017622981177
"7033",31.8,61.42772222,46.36794444,58.54444445,81.98888889,"5",33.847928954115
"7034",35.6,65.32968965,47.94092912,58.90114943,81.62681992,"6",35.8473194751353
"7035",32,61.927,46.53466667,54.01111111,83.48888889,"7",34.6273029943594
"7036",32.4,50.12688889,41.02977778,41.24444445,90.18888889,"8",30.1247233597458
"7037",34.2,41.62361111,36.59494445,31.43333333,96.87777778,"9",26.121418176535
"7038",28.7,38.52935318,34.77406349,27.78492063,100.6761905,"10",25.5573780311718
"7039",24.4,31.26644445,30.27255556,23.63333333,104.0777778,"11",24.0479111902304
"7040",24.9,27.79161111,27.59455556,20.02222222,106.7777778,"12",22.9728848880348
"7041",21.3,28.44266667,28.14755556,19.56666667,106.3222222,"13",23.3054884594857
"7042",20.6,27.29117624,27.03091379,17.54674329,108.3394636,"14",22.6238677701977
"7043",21.7,26.70377778,24.28327778,14.78888889,110.7,"15",22.5371280590028
"7044",23.3,25.062,25.03722222,15.63333333,108.4666667,"16",21.871235551276
"7045",21.1,26.81233333,26.66683333,18.58888889,103.6666667,"17",23.4029972984233
"7046",23.4,35.17827778,32.79038889,23.67777778,98.66666667,"18",25.1492378752878
"7047",57.1,90.34616667,59.92227778,29.36666667,95.31111111,"19",54.8579794496574
"7048",35.7,58.457,44.90555556,35.32222222,92.02222222,"20",35.7376055699324
"7049",32.8,53.85038889,42.92338889,37.32222222,90.53333333,"21",33.1807252381647
"7050",33,49.32472222,40.67205556,37.7,89.57777778,"22",30.8673140668351
"7051",26.5,47.78983333,40.0085,40.55555556,87.98888889,"23",29.4932305142464
"7052",25.6,42.98155556,37.39394445,41.37777778,87.01111111,"0",26.9282115999173
"7053",23.9,36.1215,33.47816667,42.07777778,86.84444444,"1",23.54738141561
"7054",22.6,40.42794445,36.05444445,45.01111111,85.84444444,"2",24.9693565821578
"7055",17.8,35.93744445,33.25327778,48.94444444,84.24444444,"3",22.4716276527971
"7056",18.5,32.69072222,31.31933334,49.62222222,83.3,"4",21.3897692075949
"7057",24.8,38.55144444,34.85366667,49.54444444,83.7,"5",23.5971910610152
"7058",27.1,48.53633333,40.41872222,48.24444445,84.42222222,"6",28.88249461267
"7059",34.2,55.78555556,43.83555556,45.28888889,86.45555555,"7",32.7368833828826
"7060",27.5,47.988,40.04772222,40.67777778,89.98888889,"8",29.1805222457239
"7061",18.9,34.45677778,32.35788889,33.77777778,94.97777778,"9",22.99107361746
"7062",23.3,31.55583333,30.511,28.41111111,100.6777778,"10",22.7219084907241
"7063",25,32.34627778,31.01294445,23.5,105.8333333,"11",24.0619011619168
"7064",23.2,33.69788889,31.86372222,20.41111111,109.6333333,"12",24.4680013774499
"7065",24.4,35.01044445,32.6305,16.95555556,114.4111111,"13",27.3413402128614
"7066",23.1,35.58461111,33.008,17.88888889,111.5222222,"14",25.8147808444575
"7067",25.5,38.41472222,34.75422222,23.11111111,103.7777778,"15",26.8660411744182
"7068",27.7,41.48855556,36.55316667,27.56666666,99.96666666,"16",26.9754182090529
"7069",32.8,48.75888889,40.28255556,31.83333333,95.41111111,"17",30.3794726851099
"7070",39.3,59.57022222,45.21394445,34.66666667,94.5,"18",35.4591034804814
"7071",32.9,51.69372222,41.86772223,36.22222222,92.05555556,"19",32.0157814614495
"7072",33.6,54.56218774,43.26148851,38.61034483,91.02222222,"20",33.0492461072489
"7073",30.3,51.19216667,41.71483333,40.01111111,90.21111111,"21",31.0519187704693
