Date and time (Before time stamp),BAM-PM2.5,BC,PA-PM2.5 (CF=1),PA-PM2.5 (CF=ATM),PA-RH,PA-Temperature
23-09-2020 13:00,NaN,NaN,17.18611111,16.8695,39.16666666,88.56666667
23-09-2020 14:00,NaN,NaN,14.00766667,13.99833333,39.35555556,88.58888889
23-09-2020 15:00,NaN,NaN,15.68549425,15.65416092,37.33333333,88.7
23-09-2020 16:00,NaN,NaN,18.98128853,18.60723835,35.97777778,88.75555556
23-09-2020 17:00,NaN,NaN,20.99291571,20.36724904,37.64444444,87.61111111
23-09-2020 18:00,NaN,NaN,21.97570251,21.80295161,43.27777778,83.93333333
23-09-2020 19:00,NaN,NaN,22.37777778,22.31872223,47.8,80.98888889
23-09-2020 20:00,NaN,NaN,23.78733333,23.72316667,50.24444444,79.54444445
23-09-2020 21:00,NaN,NaN,22.69463602,22.66164368,53.20268199,78.81685824
23-09-2020 22:00,NaN,NaN,21.91194624,21.87330108,56.11003584,77.68422939
23-09-2020 23:00,NaN,NaN,21.77155172,21.71265326,58.63831418,76.85287356
24-09-2020 00:00,NaN,NaN,26.89295878,26.47542473,59.88136201,76.40035842
24-09-2020 01:00,NaN,NaN,28.15233333,27.62511111,62.85555555,75.86666667
24-09-2020 02:00,NaN,NaN,21.69083333,21.67838889,66.44444444,75.06666667
24-09-2020 03:00,NaN,NaN,18.83305555,18.83305555,67.53333333,74.67777778
24-09-2020 04:00,NaN,NaN,19.18861111,19.18777778,67.56666667,74.27777778
24-09-2020 05:00,NaN,NaN,26.90327778,26.56155556,68.18888889,73.96666667
24-09-2020 06:00,NaN,NaN,29.99427778,29.25827778,67.43333333,74.02222222
24-09-2020 07:00,NaN,NaN,31.15894445,29.95422222,64.53333334,75.74444445
24-09-2020 08:00,NaN,NaN,40.97911111,34.98266667,57.38888889,79.55555556
24-09-2020 09:00,NaN,NaN,27.52433333,27.05233333,49.11111111,84.04444445
24-09-2020 10:00,NaN,NaN,20.39796935,20.33499234,40.96666667,88.76666666
24-09-2020 11:00,NaN,NaN,17.79226437,17.79165326,37.15823755,92.19003831
24-09-2020 12:00,NaN,NaN,16.69448387,16.65039068,40.63691756,89.80179211
24-09-2020 13:00,NaN,NaN,17.46342337,17.32566475,41.46091954,89.62835249
24-09-2020 14:00,NaN,NaN,16.62296057,16.51546057,42.12043011,89.39641577
24-09-2020 15:00,NaN,NaN,27.24878544,23.8482318,42.23754789,89.08927203
24-09-2020 16:00,NaN,NaN,43.02439247,34.84628853,42.06523297,89.81433692
24-09-2020 17:00,NaN,NaN,29.56738889,27.80344445,44.53333333,88.04444444
24-09-2020 18:00,NaN,NaN,33.19559387,31.30387165,48.94444445,85.75555556
24-09-2020 19:00,NaN,NaN,43.77909319,37.9519767,52.21111111,84.3
24-09-2020 20:00,NaN,NaN,56.15838889,43.98983333,53.37777778,83.66666667
24-09-2020 21:00,NaN,NaN,45.51572222,39.01488889,54.54444444,83.37777778
24-09-2020 22:00,NaN,NaN,34.58716667,32.47033333,55.57777778,82.62222222
24-09-2020 23:00,NaN,NaN,39.09194061,35.26416284,58.07969349,81.2421456
25-09-2020 00:00,NaN,NaN,26.65434588,26.33815591,61.29641577,79.50860215
25-09-2020 01:00,NaN,NaN,19.10622222,19.10055556,63.12222222,78.33333333
25-09-2020 02:00,NaN,NaN,16.63244445,16.32422222,63.16666667,77.4
25-09-2020 03:00,NaN,NaN,22.72822222,22.44288889,62.78888889,77.08888889
25-09-2020 04:00,NaN,NaN,19.42072222,19.17244444,63.56666667,77.03333333
25-09-2020 05:00,NaN,NaN,32.22916667,29.96938889,64.18888889,76.8
25-09-2020 06:00,NaN,NaN,42.56638889,37.42316667,64.71111111,76.7
25-09-2020 07:00,NaN,NaN,42.49561111,37.36772222,60.95555556,78.48888889
25-09-2020 08:00,NaN,NaN,39.78766667,35.6655,53.66666667,82.16666667
25-09-2020 09:00,NaN,NaN,30.36404215,29.04481609,45.77777778,87.21111111
25-09-2020 10:00,NaN,NaN,32.28522043,30.78532616,40.34444445,91.28888889
25-09-2020 11:00,NaN,NaN,28.93572222,28.37833333,38.37777778,92.68888889
25-09-2020 12:00,NaN,NaN,19.5215,19.50561111,34.22222222,95.58888889
25-09-2020 13:00,NaN,NaN,20.35138889,17.37755556,33.21111111,96.55555556
25-09-2020 14:00,NaN,NaN,17.0284023,17.02812452,32.40421456,97.55325671
25-09-2020 15:00,NaN,NaN,18.8175233,18.81481362,32.09749104,97.67992831
25-09-2020 16:00,NaN,NaN,20.16983333,20.114,34.32222222,95.27777778
25-09-2020 17:00,NaN,NaN,23.59594445,23.563,39.75555556,90.44444445
25-09-2020 18:00,NaN,NaN,28.51777778,27.74033333,46.68888889,86.73333333
25-09-2020 19:00,NaN,NaN,30.44394444,29.56994445,56.86666667,83.56666667
25-09-2020 20:00,NaN,NaN,32.74737548,31.14421073,61.84444445,81.84444445
25-09-2020 21:00,NaN,NaN,31.04090996,30.10183142,64.0578544,80.10689655
25-09-2020 22:00,NaN,NaN,31.59155377,30.53946595,66.47240144,79.07096774
25-09-2020 23:00,NaN,NaN,24.19177778,24.05933333,68.05555556,78.07777778
26-09-2020 00:00,NaN,NaN,17.95311111,17.94827778,68.26666667,77.47777778
26-09-2020 01:00,NaN,NaN,15.99146505,15.99146505,68.95555556,77.11111111
26-09-2020 02:00,NaN,NaN,27.11344444,23.25805556,68.38888889,77
26-09-2020 03:00,NaN,NaN,22.41527778,22.16522222,68.16666667,76.73333333
26-09-2020 04:00,NaN,NaN,21.04127778,20.80688889,67.94444444,76.17777778
26-09-2020 05:00,NaN,NaN,19.7395,19.70433333,67.9,76.04444444
26-09-2020 06:00,NaN,NaN,21.54805556,21.50966667,67.23333333,75.84444444
26-09-2020 07:00,NaN,NaN,24.98872222,24.79455556,65.42222222,76.38888889
26-09-2020 08:00,NaN,NaN,25.16422222,24.95127778,61.78888889,78.53333333
26-09-2020 09:00,NaN,NaN,20.73016667,20.72594444,57.22222222,81.13333333
26-09-2020 10:00,NaN,NaN,18.79133333,18.79133333,53,83.38888889
26-09-2020 11:00,NaN,NaN,18.00316667,17.92261111,46.06666667,87.9
26-09-2020 12:00,NaN,NaN,19.93250383,19.91711303,41.72222222,90.02222222
26-09-2020 13:00,NaN,NaN,18.52460036,18.41126703,43.91111111,87.98888889
26-09-2020 14:00,NaN,NaN,16.2951705,16.25987165,47.54444444,85.16666667
26-09-2020 15:00,NaN,NaN,17.22155747,17.22155747,48.51724138,84.4348659
26-09-2020 16:00,NaN,NaN,22.70163082,22.64563262,50.21792114,82.97060932
26-09-2020 17:00,NaN,NaN,31.11361111,30.13855556,53.03333333,81.87777778
26-09-2020 18:00,NaN,NaN,37.93161111,34.64983333,55.13333333,81.21111111
26-09-2020 19:00,NaN,NaN,46.07433333,39.28444445,56.68888889,80.6
26-09-2020 20:00,NaN,NaN,48.16271648,40.44452107,56.13563218,80.66666667
26-09-2020 21:00,NaN,NaN,42.38688889,37.2855,57.83333333,80.35555556
26-09-2020 22:00,NaN,NaN,33.49399104,31.71864695,60.77956989,78.93835126
26-09-2020 23:00,NaN,NaN,21.32028352,21.29699808,61.92222222,78.37777778
27-09-2020 00:00,NaN,NaN,19.95316667,19.84188889,62.71111111,77.77777778
27-09-2020 01:00,NaN,NaN,12.988,12.988,64.02222222,76.85555556
27-09-2020 02:00,NaN,NaN,17.37990681,17.31940681,64.08888889,76.3
27-09-2020 03:00,NaN,NaN,22.99011111,22.90238889,64.32222222,76.08888889
27-09-2020 04:00,NaN,NaN,28.53255556,27.76094445,64.03333333,76.04444445
27-09-2020 05:00,NaN,NaN,28.11408333,27.65994444,64.54444444,75.88888889
27-09-2020 06:00,NaN,NaN,33.444,31.71022222,64.31111111,75.95555556
27-09-2020 07:00,NaN,NaN,40.40444444,36.01705556,62.13333333,77.13333333
27-09-2020 08:00,NaN,NaN,39.54088889,35.52066667,58.16666667,79.16666667
27-09-2020 09:00,NaN,NaN,27.88905556,27.3045,52.61111111,82.57777778
27-09-2020 10:00,NaN,NaN,22.51583333,22.49522222,48.13333333,85.2
27-09-2020 11:00,NaN,NaN,21.688,22.12911111,42.45555555,88.7
27-09-2020 12:00,NaN,NaN,17.13111111,17.13111111,35.8,93.98888889
27-09-2020 13:00,NaN,NaN,22.91566667,21.85488889,36.44444444,93.16666667
27-09-2020 14:00,NaN,NaN,14.69938506,14.69938506,38.73333333,90.61111111
27-09-2020 15:00,NaN,NaN,12.81027778,12.81027778,37.54444444,91.31111111
27-09-2020 16:00,NaN,NaN,11.15437993,11.15437993,38.35555555,91.28888889
27-09-2020 17:00,NaN,NaN,15.90961111,15.78633333,41.67777778,88.26666667
27-09-2020 18:00,NaN,NaN,26.15838889,25.46861111,48.12222222,84.82222222
27-09-2020 19:00,NaN,NaN,25.52705556,25.36761111,51.54444444,82.9
27-09-2020 20:00,NaN,NaN,27.59493487,27.26841571,52.7,82.23333333
27-09-2020 21:00,NaN,NaN,30.68005555,29.94088889,54.37777778,81.63333333
27-09-2020 22:00,NaN,NaN,33.00077778,31.47494444,55,81.65555556
27-09-2020 23:00,NaN,NaN,37.50110394,34.42135663,56.1,80.77777778
28-09-2020 00:00,NaN,NaN,33.98877778,31.92183334,58.78888889,79.73333333
28-09-2020 01:00,NaN,NaN,25.4095,25.31655556,61.41111111,78.31111111
28-09-2020 02:00,NaN,NaN,24.38055556,24.24388889,62.86666667,77.6
28-09-2020 03:00,NaN,NaN,27.92855556,27.4455,64.3,76.8
28-09-2020 04:00,NaN,NaN,29.4445,28.67872222,66.24444444,75.95555556
28-09-2020 05:00,NaN,NaN,26.82311111,26.2155,65.66666667,76.22222222
28-09-2020 06:00,NaN,NaN,26.14911111,25.6835,65.38888889,76.07777778
28-09-2020 07:00,NaN,NaN,28.32916667,27.73944444,61.55555556,78.25555556
28-09-2020 08:00,NaN,NaN,27.21344444,27.00738889,53.36666667,82.6
28-09-2020 09:00,NaN,NaN,20.86080843,20.71530843,45.95555555,87.33333333
28-09-2020 10:00,NaN,NaN,14.5430233,14.5430233,38.61111111,92.93333333
28-09-2020 11:00,NaN,NaN,12.49655556,12.47027778,32.36666667,98.05555556
28-09-2020 12:00,NaN,NaN,10.68238889,10.68238889,32.33333333,97.04444444
28-09-2020 13:00,NaN,NaN,10.04444444,10.04444444,33.02222222,96.47777778
28-09-2020 14:00,NaN,NaN,11.51085249,11.51085249,34.62222222,95.37777778
28-09-2020 15:00,NaN,NaN,12.27221147,12.27221147,33.32222222,95.13333333
28-09-2020 16:00,NaN,NaN,14.14144444,14.14144444,35,93.25555556
28-09-2020 17:00,NaN,NaN,19.83444445,19.40561111,41.56666667,89.32222222
28-09-2020 18:00,NaN,NaN,40.37016667,35.41516667,44.5,87.04444444
28-09-2020 19:00,NaN,NaN,44.55108333,42.08272222,47.43333333,85.9
28-09-2020 20:00,NaN,NaN,36.88531418,34.01973563,50.45555556,84.53333333
28-09-2020 21:00,NaN,NaN,49.847,40.93005556,54.57777778,83.4
28-09-2020 22:00,NaN,NaN,53.57738889,42.98222222,57.03333333,82.66666667
28-09-2020 23:00,NaN,NaN,44.79393011,38.39639606,58.05555556,81.71111111
29-09-2020 00:00,NaN,NaN,37.57968008,34.49211303,59.45555556,80.67777778
29-09-2020 01:00,NaN,NaN,42.99361111,37.62755556,60.18888889,80.41111111
29-09-2020 02:00,NaN,NaN,42.02587993,37.07131362,62.38888889,79.24444444
29-09-2020 03:00,NaN,NaN,39.06094444,35.388,64.16666667,78.58888889
29-09-2020 04:00,NaN,NaN,33.15,31.41311111,64.16666667,78.3
29-09-2020 05:00,NaN,NaN,24.56355556,24.46927778,64.13333333,78.31111111
29-09-2020 06:00,NaN,NaN,26.76766667,26.41261111,63.43333334,78.41111111
29-09-2020 07:00,NaN,NaN,33.47088889,31.55872222,60.78888889,79.73333333
29-09-2020 08:00,NaN,NaN,29.70566667,29.00361111,57.71111111,80.96666667
29-09-2020 09:00,NaN,NaN,31.03044445,30.01494445,52.83333333,84.14444445
29-09-2020 10:00,NaN,NaN,25.89961877,25.73774521,44.7,89.01111111
29-09-2020 11:00,NaN,NaN,24.39150538,24.29535305,41.27777778,91.3
29-09-2020 12:00,NaN,NaN,21.93194445,21.92705556,39.08888889,92.61111111
29-09-2020 13:00,NaN,NaN,36.60727778,32.32111111,44.02222222,90.03333333
29-09-2020 14:00,NaN,NaN,35.16688889,30.35733333,52.03333333,87.2
29-09-2020 15:00,NaN,NaN,16.85788889,16.79011111,62.25555555,80.56666667
29-09-2020 16:00,NaN,NaN,13.85038889,13.84955556,69.94444444,75.47777778
29-09-2020 17:00,NaN,NaN,22.142,21.84033333,69.46666667,77.47777778
29-09-2020 18:00,NaN,NaN,27.54588889,27.29866667,67.52222222,78.43333334
29-09-2020 19:00,NaN,NaN,32.03895402,30.69851724,66.53333333,78.64444444
29-09-2020 20:00,NaN,NaN,53.6073638,43.00409857,67.9,78.01111111
29-09-2020 21:00,NaN,NaN,37.18340996,33.01360919,68.88888889,76.74444444
29-09-2020 22:00,NaN,NaN,17.99458961,17.57386559,70.66666667,75.28888889
29-09-2020 23:00,NaN,NaN,11.42204406,11.42143295,70.6,74.85555556
30-09-2020 00:00,NaN,NaN,15.0283871,15.0283871,71.22222222,74.66666666
30-09-2020 01:00,NaN,NaN,10.05272222,10.05272222,69.77777778,74.41111111
30-09-2020 02:00,NaN,NaN,7.918,7.918,70.52222222,74.84444445
30-09-2020 03:00,NaN,NaN,9.596833333,9.596833333,70.24444445,75.2
30-09-2020 04:00,NaN,NaN,21.0665,20.45811111,69.92222222,75.03333333
30-09-2020 05:00,NaN,NaN,23.43611111,23.3435,70.05555556,75.27777778
30-09-2020 06:00,NaN,NaN,28.31566667,27.59416667,69.78888889,75.53333333
30-09-2020 07:00,NaN,NaN,35.70972222,33.20722222,68.43333333,76.55555556
30-09-2020 08:00,NaN,NaN,22.18991667,21.63505556,64.47777778,77.48888889
30-09-2020 09:00,NaN,NaN,16.99577778,16.99577778,59.71111111,79.65555555
30-09-2020 10:00,NaN,NaN,12.78861111,12.78838889,49.68888889,85.55555556
30-09-2020 11:00,NaN,NaN,15.9481092,15.9468592,45.04444445,88.03333333
30-09-2020 12:00,NaN,NaN,17.75322043,17.41633154,43.1,89.06666667
30-09-2020 13:00,NaN,NaN,17.01914176,17.00802107,39.56130268,91.18122606
30-09-2020 14:00,NaN,NaN,16.56961111,16.56961111,38.72222222,92.06666667
30-09-2020 15:00,NaN,NaN,19.10880645,19.09226702,38.67992832,92.28602151
30-09-2020 16:00,NaN,NaN,20.30969713,20.27240144,42.74444444,89.47777778
30-09-2020 17:00,NaN,NaN,26.80749617,26.02814368,47.22222222,87.04444444
30-09-2020 18:00,NaN,NaN,35.73407168,33.19453226,51.25555556,84.36666667
30-09-2020 19:00,NaN,NaN,40.82499042,36.00797893,53.85555556,82.93333333
30-09-2020 20:00,NaN,NaN,22.20983333,22.18027778,54.15555555,80.26666667
30-09-2020 21:00,NaN,NaN,25.02183333,24.81416667,58.61111111,78.74444444
30-09-2020 22:00,NaN,NaN,31.9474636,30.61656705,62.0789272,77.848659
30-09-2020 23:00,NaN,NaN,31.59041398,30.43993548,62.70071685,77.08207886
01-10-2020 00:00,NaN,NaN,27.24688889,26.80572222,63.73333333,75.76666667
01-10-2020 01:00,NaN,NaN,21.40983334,21.40733334,63.85555555,75.06666667
01-10-2020 02:00,NaN,NaN,22.25505556,22.25277778,62.93333333,74.77777778
01-10-2020 03:00,NaN,NaN,24.08594445,24.04544445,63.2,74.5
01-10-2020 04:00,NaN,NaN,21.36444445,21.33677778,62.97777778,74.37777778
01-10-2020 05:00,NaN,NaN,27.39271456,26.79301724,63.52222222,74.22222222
01-10-2020 06:00,NaN,NaN,28.37805197,27.9397742,63.98888889,74.32222222
01-10-2020 07:00,NaN,NaN,25.40366667,25.06661111,59.07777778,76.64444444
01-10-2020 08:00,NaN,NaN,17.72133333,17.71972222,51.07777778,80.24444444
01-10-2020 09:00,NaN,NaN,11.63077778,11.63077778,44.18888889,85.33333333
01-10-2020 10:00,NaN,NaN,10.8085,10.8085,41.38888889,88.24444445
01-10-2020 11:00,NaN,NaN,10.93058333,10.93058333,41.58888889,88.37777778
01-10-2020 12:00,NaN,NaN,9.859333332,9.859333332,35.02222222,94.38888889
01-10-2020 13:00,NaN,NaN,9.78808046,9.78808046,31.24559387,97.09463602
01-10-2020 14:00,NaN,NaN,10.27892831,10.27892831,32.64695341,95.10967742
01-10-2020 15:00,NaN,NaN,9.621277778,9.621277778,30.97777778,96.62222222
01-10-2020 16:00,NaN,NaN,10.69338889,10.69338889,30.31111111,97.58888889
01-10-2020 17:00,NaN,NaN,12.56923563,12.56923563,35.1881226,93.21954023
01-10-2020 18:00,NaN,NaN,28.77526344,26.69628853,42.92831541,87.42293907
01-10-2020 19:00,NaN,NaN,37.04755556,33.84244445,47.61111111,84.95555556
01-10-2020 20:00,NaN,NaN,45.93033334,39.19505556,50.54444445,83.95555555
01-10-2020 21:00,NaN,NaN,39.65323372,35.57762261,52.37279693,83.34444444
01-10-2020 22:00,NaN,NaN,32.5515233,31.16810753,53.96415771,82.63189964
01-10-2020 23:00,NaN,NaN,30.16288889,29.50911111,55.62222222,81.7
02-10-2020 00:00,NaN,NaN,29.15455556,28.62877778,57.36666667,81.05555556
02-10-2020 01:00,NaN,NaN,25.65772222,25.57616667,59.92222222,80.13333333
02-10-2020 02:00,NaN,NaN,29.77716667,28.98972222,61.9,79.36666667
02-10-2020 03:00,NaN,NaN,32.60422222,31.11866667,64.12222222,78.04444444
02-10-2020 04:00,NaN,NaN,27.119,26.82072222,64.95555555,77.18888889
02-10-2020 05:00,NaN,NaN,24.91877778,24.79855556,65.47777778,76.64444444
02-10-2020 06:00,NaN,NaN,29.26105556,28.63711111,64.38888889,77.23333334
02-10-2020 07:00,NaN,NaN,30.07338889,29.30977778,61.65555556,78.33333333
02-10-2020 08:00,NaN,NaN,29.39394445,28.7945,52.63333333,83.56666667
02-10-2020 09:00,NaN,NaN,28.93611111,28.47172222,45.84444444,87.78888889
02-10-2020 10:00,NaN,NaN,27.59072222,27.36066667,37.1,94.03333333
02-10-2020 11:00,NaN,NaN,28.33024713,28.00116284,30.61111111,99.12222221
02-10-2020 12:00,NaN,NaN,28.26813262,27.93768638,28.73333334,100.6111111
02-10-2020 13:00,NaN,NaN,28.06638889,27.74555556,27.33333333,101.2555555
02-10-2020 14:00,NaN,NaN,30.70297126,29.8161705,30.02643678,98.348659
02-10-2020 15:00,NaN,NaN,35.71369714,33.11523656,32.77634409,96.36272402
02-10-2020 16:00,NaN,NaN,38.26514368,34.33917241,31.2,96.48888889
02-10-2020 17:00,NaN,NaN,37.06582975,33.93709678,37.17777778,92.38888889
02-10-2020 18:00,NaN,NaN,56.09868008,43.90432567,43.16666667,88.37777778
02-10-2020 19:00,NaN,NaN,61.72422222,46.68983333,46.06666667,86.38888889
02-10-2020 20:00,NaN,NaN,62.4615,46.78705556,48.44444444,85.48888889
02-10-2020 21:00,NaN,NaN,56.75397127,44.40022222,50.55287356,84.62337165
02-10-2020 22:00,NaN,NaN,50.79826703,41.70656452,53.44874552,83.59820788
02-10-2020 23:00,NaN,NaN,51.23062452,41.92289272,56.24789272,82.54712644
03-10-2020 00:00,NaN,NaN,28.70426882,27.94318996,61.17275986,80.21397849
03-10-2020 01:00,NaN,NaN,31.331,30.29916667,66.81111111,78.15555556
03-10-2020 02:00,NaN,NaN,35.8915,33.43655556,67.23333333,77.88888889
03-10-2020 03:00,NaN,NaN,34.29427778,32.30977778,66.57777778,78.2
03-10-2020 04:00,NaN,NaN,32.20922222,27.66355556,66.26666667,77.37777778
03-10-2020 05:00,NaN,NaN,28.111,27.46072222,66.02222222,76.8
03-10-2020 06:00,NaN,NaN,35.05316667,32.68277778,65.57777778,76.71111111
03-10-2020 07:00,NaN,NaN,36.90872222,34.06288889,63.24444444,77.63333333
03-10-2020 08:00,NaN,NaN,35.22705556,32.67761111,58.33333334,80.04444444
03-10-2020 09:00,NaN,NaN,28.94527778,28.14094445,51.58888889,83.75555556
03-10-2020 10:00,NaN,NaN,28.19727778,27.73927778,44.62222222,88.24444444
03-10-2020 11:00,NaN,NaN,30.39404023,29.5576705,40.19118774,91.60689655
03-10-2020 12:00,NaN,NaN,28.33967563,27.88776703,34.12114695,96.24050179
03-10-2020 13:00,NaN,NaN,28.76234866,28.33697893,32.33333333,96.27777778
03-10-2020 14:00,NaN,NaN,29.49450766,28.89918391,33.5091954,95.03141763
03-10-2020 15:00,NaN,NaN,30.09525269,29.3532509,39.1390681,90.10179212
03-10-2020 16:00,NaN,NaN,28.26696552,27.92934674,50.45555556,85.6
03-10-2020 17:00,NaN,NaN,43.95722581,37.44878316,54.6,84.18888889
03-10-2020 18:00,NaN,NaN,64.61411111,47.53883334,56.75555556,83.54444444
03-10-2020 19:00,NaN,NaN,47.12194445,39.59894445,53.83333333,82.75555556
03-10-2020 20:00,NaN,NaN,36.50788889,33.60594445,54.22222222,81.71111111
03-10-2020 21:00,NaN,NaN,32.54014559,31.19752299,58.77777778,80.22222222
03-10-2020 22:00,NaN,NaN,31.81298029,30.66785663,60.7,79.25555555
03-10-2020 23:00,NaN,NaN,25.65694444,25.50422222,62.98888889,78.37777778
04-10-2020 00:00,NaN,NaN,21.99898084,21.77409195,64.1,77.47777778
04-10-2020 01:00,NaN,NaN,20.19143369,20.00710036,65.22222222,76.53333333
04-10-2020 02:00,NaN,NaN,17.40294445,17.40294445,65.34444444,75.7
04-10-2020 03:00,NaN,NaN,16.22034291,16.22034291,64.9,75.36666667
04-10-2020 04:00,NaN,NaN,18.62185305,18.61846416,64.98888889,74.85555555
04-10-2020 05:00,NaN,NaN,20.149,20.14811111,65.95555556,74.67777778
04-10-2020 06:00,NaN,NaN,21.04408334,21.84822222,65.91111111,74.68888889
04-10-2020 07:00,NaN,NaN,22.02933333,22.00577778,63.36666667,75.76666667
04-10-2020 08:00,NaN,NaN,31.10571456,27.24097127,59.25555556,77.67777778
04-10-2020 09:00,NaN,NaN,24.43426882,23.60110036,52.83333333,80.82222222
04-10-2020 10:00,NaN,NaN,17.41680651,17.39878927,46.05555555,84.92222222
04-10-2020 11:00,NaN,NaN,15.54546935,15.52441379,42.37049809,87.30229885
04-10-2020 12:00,NaN,NaN,14.13785663,14.10630108,39.39462366,89.59462366
04-10-2020 13:00,NaN,NaN,17.26233334,19.13866667,41.58888889,88.06666667
04-10-2020 14:00,NaN,NaN,17.78601533,17.24634866,39.76398467,89.99923372
04-10-2020 15:00,NaN,NaN,16.35491756,16.35413979,39.19677419,90.84695341
04-10-2020 16:00,NaN,NaN,17.14222939,16.81511828,42.44444444,88.05555556
04-10-2020 17:00,NaN,NaN,20.78755556,20.7665,47.45555556,84.13333333
04-10-2020 18:00,NaN,NaN,23.39221264,23.30723372,53.55555556,81.62222222
04-10-2020 19:00,NaN,NaN,17.2705,17.24483333,54.88888889,80.52222222
04-10-2020 20:00,NaN,NaN,12.73817563,12.73817563,53.81111111,79.68888889
04-10-2020 21:00,NaN,NaN,14.7875,14.7875,55.52222222,79.04444444
04-10-2020 22:00,NaN,NaN,17.4420977,16.67359579,56.79923371,78.01954023
04-10-2020 23:00,NaN,NaN,18.71312545,18.55844265,60.37383513,76.38781362
05-10-2020 00:00,NaN,NaN,14.01604023,14.01604023,63.06590038,75.41111111
05-10-2020 01:00,NaN,NaN,12.6410914,12.6410914,62.16415771,74.94910394
05-10-2020 02:00,NaN,NaN,12.17977778,12.17977778,62.04444444,74.61111111
05-10-2020 03:00,NaN,NaN,11.84327778,11.84327778,62.02222222,74.22222222
05-10-2020 04:00,NaN,NaN,13.86155556,13.86155556,62.22222222,73.68888889
05-10-2020 05:00,NaN,NaN,21.72629502,21.70134291,62.91111111,73.26666667
05-10-2020 06:00,NaN,NaN,27.53823477,26.88805914,63.83333333,73.04444444
05-10-2020 07:00,NaN,NaN,32.83727778,31.30161111,60.34444445,75.4
05-10-2020 08:00,NaN,NaN,24.693,24.53711111,51.4,80.33333333
05-10-2020 09:00,NaN,NaN,16.54261111,16.54055556,43.58888889,85.24444444
05-10-2020 10:00,NaN,NaN,14.32419991,14.32352089,36.66666667,90.48148148
05-10-2020 11:00,NaN,NaN,14.56105556,14.56105556,32.85555556,95.02222222
05-10-2020 12:00,NaN,NaN,13.93944445,13.93944445,32.7,95.58888889
05-10-2020 13:00,NaN,NaN,17.50538172,17.50538172,33.25555555,95.62222222
05-10-2020 14:00,NaN,NaN,23.22172222,23.20955556,31.47777778,97.66666667
05-10-2020 15:00,NaN,NaN,26.34777586,26.23312452,32.46321839,96.40421456
05-10-2020 16:00,NaN,NaN,26.44022581,26.32922222,33.10573477,95.11111111
05-10-2020 17:00,NaN,NaN,32.08018996,30.70222402,39.42222222,89.65555555
05-10-2020 18:00,NaN,NaN,49.22311303,40.65568774,45.26666667,86.05555556
05-10-2020 19:00,NaN,NaN,51.45253047,42.02889964,48.54444445,84.52222222
05-10-2020 20:00,NaN,NaN,48.61479694,40.60537739,50.52222222,83.64444445
05-10-2020 21:00,NaN,NaN,54.27033525,43.24418774,51.88122605,83.14137931
05-10-2020 22:00,NaN,NaN,64.97983154,47.79783871,53.51362007,82.13727599
05-10-2020 23:00,NaN,NaN,50.11433334,41.17688889,56.26666667,80.64444444
06-10-2020 00:00,NaN,NaN,48.18788889,40.42344445,59.25555555,79.27777778
06-10-2020 01:00,NaN,NaN,40.36233333,36.03766667,62.2,78.07777778
06-10-2020 02:00,NaN,NaN,30.28416667,29.52516667,63.6,77.27777778
06-10-2020 03:00,NaN,NaN,32.95066667,31.0975,64.48888889,76.85555556
06-10-2020 04:00,NaN,NaN,32.50811111,31.04555556,65.47777778,76.16666667
06-10-2020 05:00,NaN,NaN,29.43477778,28.49183333,65.92222222,75.9
06-10-2020 06:00,NaN,NaN,43.66977778,37.98838889,65.58888889,75.9
06-10-2020 07:00,NaN,NaN,37.67577778,34.47705556,61.8,78.04444444
06-10-2020 08:00,NaN,NaN,42.47916667,37.02794445,53.01111111,83.17777778
06-10-2020 09:00,NaN,NaN,33.16161111,31.55038889,41.51111111,91.04444445
06-10-2020 10:00,NaN,NaN,34.27261111,32.21772222,33.71111111,97.53333333
06-10-2020 11:00,NaN,NaN,33.23011111,31.52833333,26.77777778,102.1888889
06-10-2020 12:00,NaN,NaN,35.24688889,32.78544444,25.46666666,102.4111111
06-10-2020 13:00,NaN,NaN,33.47444445,31.65833334,22.82222222,104.8777778
06-10-2020 14:00,NaN,NaN,31.50755556,30.35666667,22.98888889,104.9111111
06-10-2020 15:00,NaN,NaN,31.38794445,30.28883333,24.92222222,102.9777778
06-10-2020 16:00,NaN,NaN,30.8765,29.94011111,26.26666667,100.1111111
06-10-2020 17:00,NaN,NaN,38.91061111,34.99538889,31.55555555,94.86666666
06-10-2020 18:00,NaN,NaN,61.17188889,45.88861111,39.12222222,89.35555556
06-10-2020 19:00,NaN,NaN,65.84434674,48.00342337,42.46666667,87.32068966
06-10-2020 20:00,NaN,NaN,74.06981004,51.35693907,45.2390681,86.11397849
06-10-2020 21:00,NaN,NaN,76.78894444,52.6295,47.37777778,85.25555555
06-10-2020 22:00,NaN,NaN,80.92533333,54.50644445,50.27777778,84.16666666
06-10-2020 23:00,NaN,NaN,197.7185556,131.2916667,52.71111111,83.18888889
07-10-2020 00:00,NaN,NaN,93.2485,62.04972222,54.86666667,82.27777778
07-10-2020 01:00,NaN,NaN,75.34888889,53.47427778,56.86666666,81.16666667
07-10-2020 02:00,NaN,NaN,52.33216667,42.51633333,60.15555555,80.14444445
07-10-2020 03:00,NaN,NaN,49.21883333,40.98955556,62.53333334,79.44444444
07-10-2020 04:00,NaN,NaN,44.398,38.44533333,63.11111111,79.11111111
